ticker,filed,items,open,prior_dollars,d0,pk_d0,d1,pk_d1,d3,pk_d3,d5,pk_d5,d10,pk_d10
CBRL,2026-07-20 16:12:11-04:00,"2.03,2.05,2.06,7.01,8.01,9.01",54.849998474121094,43861366.76692963,-0.01731990838049713,0.0133090861848979,-0.03062899456539503,0.016408414784250924,-0.02078394569484454,0.016408414784250924,-0.018960749858922266,0.016408414784250924,0.030993633732579573,0.038103923623151514
CBNK,2026-07-27 16:05:19-04:00,"2.02,8.01,9.01",36.310001373291016,1799634.5273971558,0.04048464198316348,0.06940237847573694,0.041861757099292074,0.06940237847573694,0.041861757099292074,0.06940237847573694,0.041861757099292074,0.06940237847573694,0.041861757099292074,0.06940237847573694
CBOE,2026-07-28 17:26:56-04:00,"1.01,2.03,9.01",296.3900146484375,282643656.4025879,0.038530255223685694,0.04200540191686497,0.038530255223685694,0.04200540191686497,0.038530255223685694,0.04200540191686497,0.038530255223685694,0.04200540191686497,0.038530255223685694,0.04200540191686497
CBAN,2026-07-22 16:15:21-04:00,"2.02,7.01,9.01",20.940000534057617,6032880.966377258,0.03008591904006619,0.03151861655106747,0.04297992337996748,0.05348609853486663,0.060649403917132805,0.064469930613136,0.05348609853486663,0.064469930613136,0.05348609853486663,0.064469930613136
CBIO,2026-07-15 16:58:01-04:00,"8.01,9.01",15.260000228881836,3398387.9293441772,-0.009829657270954084,0.11009176146643362,-0.033420722230173006,0.11009176146643362,0.09043244692452546,0.1507207865375686,0.11598954332999822,0.1507207865375686,-0.032110076262696685,0.1664481631770478
CBIO,2026-07-14 16:05:25-04:00,2.02,14.949999809265137,3398387.9293441772,0.04816055359295679,0.08227428171258988,0.010702331067118154,0.13311041807232638,0.006688988812411312,0.13311041807232638,0.058862884660075165,0.17458191906194687,-0.012040090555045513,0.19063541566262399
CCK,2026-07-20 16:22:23-04:00,"2.02,9.01",119.48999786376953,106258793.9163208,-0.012553351969343485,0.01899744173607698,-0.025608817585572763,0.01899744173607698,-0.013473936221733984,0.01899744173607698,0.014310813583093607,0.020169082811910544,0.002259639110285816,0.020169082811910544
CCNE,2026-07-23 16:13:34-04:00,"2.02,9.01",33.939998626708984,5121473.138046265,0.021508531873123182,0.025044264089906454,0.016794334646073272,0.025044264089906454,0.047436672819561654,0.058338232832990444,0.047436672819561654,0.058338232832990444,0.047436672819561654,0.058338232832990444
CCNE,2026-07-14 16:10:29-04:00,"8.01,9.01",33.52000045776367,5076851.950454712,0.01372312285771815,0.018198108652181633,0.048627716165132284,0.0513126848810872,0.015513139936226716,0.0513126848810872,0.006264889069356183,0.0513126848810872,0.06056082194434165,0.07159897608610466
CCNE,2026-07-10 08:30:15-04:00,5.02,33.68000030517578,5147526.973724365,0.0,0.009204316225714937,-0.007422802783098037,0.009204316225714937,0.04364611660877049,0.0463183301412049,0.010688854129738301,0.0463183301412049,0.024643646343134762,0.0463183301412049
CCB,2026-07-23 17:20:43-04:00,"8.01,9.01",72.33999633789062,7497247.877502441,-0.0020734573414100677,0.01603543987880718,0.0004147969340675406,0.02294724559226835,-0.02322356595007591,0.02294724559226835,-0.02322356595007591,0.02294724559226835,-0.02322356595007591,0.02294724559226835
CCB,2026-07-22 19:54:36-04:00,"5.02,7.01,9.01",76.0199966430664,7206538.932800293,-0.06064184667886985,0.0,-0.05038140450917106,0.0,-0.03972634538838604,0.0,-0.0705076718974823,0.0,-0.0705076718974823,0.0
CATY,2026-07-22 16:35:13-04:00,"2.02,7.01,9.01",62.099998474121094,31646104.998779297,0.006924320704371212,0.013043500695552712,0.013204504266871142,0.020128824971242354,0.02334944925230098,0.024315654965108013,0.018357539973544057,0.02560386782055213,0.018357539973544057,0.02560386782055213
CBU,2026-07-28 09:20:29-04:00,"2.02,9.01",64.12999725341797,17809265.22254944,0.00467804560434204,0.018867911060266973,0.00467804560434204,0.018867911060266973,0.00467804560434204,0.018867911060266973,0.00467804560434204,0.018867911060266973,0.00467804560434204,0.018867911060266973
CCLD,2026-07-24 17:00:46-04:00,"1.01,9.01",2.25,283549.5011329651,-0.008888880411783817,0.02222220102945971,0.04888884226481127,0.04888884226481127,0.07555558946397567,0.0933333502875433,0.07555558946397567,0.0933333502875433,0.07555558946397567,0.0933333502875433
CAPR,2026-07-14 17:06:03-04:00,"1.01,2.03",20.6299991607666,32288623.00300598,-0.013572408661526647,0.010179398951244867,-0.07319429873777528,0.010179398951244867,-0.05477456164494632,0.010179398951244867,-0.08337369768902003,0.010179398951244867,-0.6815317286024922,0.010179398951244867
CCAP,2026-07-01 16:05:26-04:00,8.01,11.100000381469727,2717122.0143795013,0.0018017570632469226,0.013513478682458668,-0.009009043066040445,0.013513478682458668,-0.004504521533020278,0.013513478682458668,-0.0009009214899244888,0.013513478682458668,-0.004504521533020278,0.017117078725554347
CCBG,2026-07-27 11:11:39-04:00,"7.01,9.01",52.2400016784668,4058451.0108947754,0.011485422183062699,0.02258798722368538,0.004211282521771942,0.02258798722368538,0.004211282521771942,0.02258798722368538,0.004211282521771942,0.02258798722368538,0.004211282521771942,0.02258798722368538
CCBG,2026-07-21 11:43:24-04:00,"2.02,9.01",52.220001220703125,3481051.054954529,-0.024703195813329692,0.0,-0.024320192035157784,0.0,-0.0028724918110387687,0.005170441429569017,0.004595899237060497,0.022979642286305335,0.004595899237060497,0.022979642286305335
CCRN,2026-07-27 18:01:40-04:00,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",13.25,2796202.374592304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCRN,2026-07-17 08:19:25-04:00,"5.07,9.01",13.25,5803406.316143036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCRN,2026-07-06 06:17:20-04:00,8.01,13.220000267028809,5965145.804073811,0.0,0.0,-0.0015128939001275432,0.0007563748113121882,0.0,0.0007563748113121882,0.0,0.0007563748113121882,0.0022692687114396204,0.0037821626115670526
CBSH,2026-07-17 17:17:12-04:00,"2.02,9.01",59.130001068115234,60588188.2730484,-0.005919199771621364,0.005750044756404282,-0.012853071579602693,0.005750044756404282,-0.008117698859558486,0.005750044756404282,-0.0021985636016728094,0.007948543844341183,0.020294279405763893,0.030272231836560914
CBSH,2026-07-16 09:22:11-04:00,"2.02,9.01",59.59000015258789,60588188.2730484,-0.007551615401697687,0.009900992634286343,-0.01359290772305588,0.009900992634286343,-0.014935381563508598,0.009900992634286343,-0.008390669553946739,0.009900992634286343,0.012418219106761663,0.02231914772531951
CBSH,2026-07-06 16:01:19-04:00,5.02,58.83000183105469,72749054.35905457,0.00016995276596998288,0.007479153714333497,-0.021077709329803795,0.007479153714333497,-0.007819188931711074,0.007479153714333497,-0.015638313020703287,0.007479153714333497,-0.007819188931711074,0.032806330620573254
CCS,2026-07-22 16:17:46-04:00,"2.02,9.01",66.31999969482422,14626060.22491455,0.044481256963461835,0.09077196427575118,0.04613989102343985,0.09077196427575118,0.07433655500394298,0.09891431828679131,0.04900482531596939,0.09891431828679131,0.04900482531596939,0.09891431828679131
CELZ,2026-07-02 16:15:27-04:00,"1.01,3.02,5.02,9.01",1.2300000190734863,662880.0263404846,-0.06504068428844845,0.0,-0.11382112481619477,0.0,-0.23471547941323445,0.0,-0.30544714725390265,0.0,-0.29837401439117783,0.0
CD,2026-07-28 11:18:20-04:00,"8.01,9.01",3.119999885559082,456046.9972372055,-0.08653845859937637,0.03205132907664465,-0.08653845859937637,0.03205132907664465,-0.08653845859937637,0.03205132907664465,-0.08653845859937637,0.03205132907664465,-0.08653845859937637,0.03205132907664465
CD,2026-07-23 11:02:36-04:00,"8.01,9.01",2.890000104904175,503074.9907255173,0.01730102093471797,0.05709341033345683,0.05190306280415391,0.07266428792581525,-0.013840899245549543,0.11418682066691366,-0.013840899245549543,0.11418682066691366,-0.013840899245549543,0.11418682066691366
CDNA,2026-07-07 17:12:41-04:00,"2.01,7.01,9.01",27.920000076293945,21141895.306777954,-0.01325217901942466,0.02722063849588352,0.04262179551596823,0.04405442474481536,0.030085965268356496,0.04763610028910126,0.0655444096957527,0.06919767912835262,0.35315181504511406,0.44949860709581513
CDNS,2026-07-27 16:03:05-04:00,"2.02,9.01",335.1600036621094,748215371.7956543,0.02852368258186222,0.06095593881296679,-0.007160740751464889,0.06095593881296679,-0.007160740751464889,0.06095593881296679,-0.007160740751464889,0.06095593881296679,-0.007160740751464889,0.06095593881296679
CDP,2026-07-27 16:22:24-04:00,"2.02,9.01",38.86000061035156,31300336.728286743,-0.015954681475728316,0.0,-0.02007202179737222,0.0010293596216950363,-0.02007202179737222,0.0010293596216950363,-0.02007202179737222,0.0010293596216950363,-0.02007202179737222,0.0010293596216950363
CDXS,2026-07-27 16:02:34-04:00,"8.01,9.01",1.5099999904632568,1641374.4819045067,-0.006622510282393357,0.013245020564786714,-0.02649004112957354,0.013245020564786714,-0.02649004112957354,0.013245020564786714,-0.02649004112957354,0.013245020564786714,-0.02649004112957354,0.013245020564786714
CDXS,2026-07-23 16:22:28-04:00,"2.02,8.01",1.4900000095367432,1320907.51837492,-0.006711402952518042,0.05369130362637864,0.04026841771510825,0.10067112429400504,-0.013422805905036084,0.10067112429400504,-0.013422805905036084,0.10067112429400504,-0.013422805905036084,0.10067112429400504
CELH,2026-07-15 16:15:24-04:00,"1.01,2.03,9.01",30.0,233834382.56549835,-0.0006666819254557144,0.02800000508626299,-0.03366667429606118,0.02800000508626299,-0.06599998474121094,0.02800000508626299,-0.09433333079020179,0.02800000508626299,-0.03733336130777998,0.02800000508626299
CDZI,2026-07-28 16:41:58-04:00,"1.01,9.01",3.140000104904175,3604413.9189839363,-0.05095543964498417,0.06050949441215958,-0.05095543964498417,0.06050949441215958,-0.05095543964498417,0.06050949441215958,-0.05095543964498417,0.06050949441215958,-0.05095543964498417,0.06050949441215958
CDZI,2026-07-27 08:00:29-04:00,"5.02,7.01,9.01",3.069999933242798,3755421.9834446907,0.003257325954627577,0.04234531507093564,-0.029315933591648635,0.0846905524810948,-0.029315933591648635,0.0846905524810948,-0.029315933591648635,0.0846905524810948,-0.029315933591648635,0.0846905524810948
CDZI,2026-07-15 09:00:13-04:00,8.01,3.640000104904175,3126750.9946346283,-0.043956066269097094,0.005494500096186128,-0.06593406665384183,0.005494500096186128,-0.08241763244200817,0.005494500096186128,-0.12087913311531129,0.005494500096186128,-0.181318699672967,0.005494500096186128
CELC,2026-07-15 16:05:43-04:00,"7.01,8.01,9.01",91.69000244140625,127018507.6171875,-0.03708148582558546,0.0,-0.03609995746377603,0.0,0.0,0.006031124001413923,-0.03653622002743884,0.010579138345240935,-0.09194023427540976,0.010579138345240935
CELC,2026-07-14 17:39:43-04:00,"7.01,8.01,9.01",94.80999755859375,119135967.36869812,-0.03480640762936249,0.0336462664650401,-0.06876908354561417,0.0336462664650401,-0.07193333899844656,0.0336462664650401,-0.049256389507437714,0.0336462664650401,-0.12182254740830722,0.0336462664650401
CGBD,2026-07-15 16:01:15-04:00,"7.01,9.01",10.569999694824219,5105125.457572937,0.012298970500876694,0.014191161450840983,-0.011352875025894438,0.02081364932645502,-0.012298970500876583,0.02081364932645502,-0.052980083454174154,0.02081364932645502,-0.035950816027647714,0.02081364932645502
CHCO,2026-07-22 11:16:03-04:00,"2.02,9.01",138.00999450683594,17437565.060424805,-0.0032606113046392826,0.005651755744822129,0.011665826204143581,0.01637569636678049,0.04992391612121372,0.06267668646885549,0.05217022312593911,0.06267668646885549,0.05217022312593911,0.06267668646885549
CFFI,2026-07-23 13:17:53-04:00,"7.01,9.01",78.0,430112.49923706055,0.0,0.009487152099609375,0.017692272479717497,0.017692272479717497,0.08653846153846145,0.09012818947816514,0.08653846153846145,0.09012818947816514,0.08653846153846145,0.09012818947816514
CFFI,2026-07-23 11:36:41-04:00,"2.02,9.01",78.0,430112.49923706055,0.0,0.009487152099609375,0.017692272479717497,0.017692272479717497,0.08653846153846145,0.09012818947816514,0.08653846153846145,0.09012818947816514,0.08653846153846145,0.09012818947816514
CFG,2026-07-21 08:22:21-04:00,"8.01,9.01",71.80999755859375,354472116.55197144,0.008773219666223353,0.01044422817850732,-0.0001391798799015298,0.01044422817850732,-0.009887189926351514,0.014621961947583362,-0.00696281878567151,0.017546333088263477,-0.00696281878567151,0.017546333088263477
CFG,2026-07-16 06:32:21-04:00,"2.02,7.01,9.01",73.88999938964844,359274345.1423645,-0.020300446777512637,0.003654138241862892,-0.03234537027189721,0.003654138241862892,-0.019623723916897484,0.003654138241862892,-0.027202627592822215,0.003654138241862892,-0.034916793238140564,0.003654138241862892
CEVA,2026-07-13 16:06:17-04:00,5.02,43.5,28261972.33390808,0.0006896271102729834,0.02275865927509879,-0.035402319897180345,0.02275865927509879,-0.12712640871946834,0.02275865927509879,-0.06390801791487066,0.02275865927509879,-0.27126435027725393,0.02275865927509879
CHE,2026-07-28 16:30:32-04:00,"2.02,9.01",522.9400024414062,77210450.19378662,0.031399362897268634,0.054958484912607686,0.031399362897268634,0.054958484912607686,0.031399362897268634,0.054958484912607686,0.031399362897268634,0.054958484912607686,0.031399362897268634,0.054958484912607686
CHMG,2026-07-27 13:30:24-04:00,"7.01,9.01",81.5999984741211,6524507.367706299,0.0047794043742797054,0.023284332860392,0.002941150346291277,0.023284332860392,0.002941150346291277,0.023284332860392,0.002941150346291277,0.023284332860392,0.002941150346291277,0.023284332860392
CHMG,2026-07-22 16:10:16-04:00,"2.02,9.01",73.52999877929688,6017404.780960083,0.014143899534786453,0.03454373667475852,0.10131925338389025,0.11355907266072363,0.11505506901836982,0.13559093412511092,0.11301506455258514,0.13559093412511092,0.11301506455258514,0.13559093412511092
CERS,2026-07-10 16:35:47-04:00,5.02,3.0799999237060547,8464839.55527544,0.003246750230832429,0.022727329024459175,-0.0032467502308325402,0.035714329947789336,0.04220783040945442,0.06818183225611474,0.022727329024459175,0.06818183225611474,-0.0032467502308325402,0.06818183225611474
CINF,2026-07-27 16:07:58-04:00,"2.02,9.01",176.4600067138672,153042731.8824768,0.034965419552261956,0.05513994875516692,0.027598293845042532,0.05513994875516692,0.027598293845042532,0.05513994875516692,0.027598293845042532,0.05513994875516692,0.027598293845042532,0.05513994875516692
CION,2026-07-16 16:08:16-04:00,"1.01,2.03,8.01,9.01",6.289999961853027,3160704.4662475586,-0.028616825028659476,0.029411755787203564,-0.03974562822196748,0.029411755787203564,-0.04133541393028595,0.029411755787203564,-0.05246421712359395,0.029411755787203564,-0.05087443141527548,0.029411755787203564
CLFD,2026-07-27 18:00:17-04:00,"1.01,9.01",31.459999084472656,5859806.042480469,-0.006675114131719839,0.006993045998266112,-0.061983436501536926,0.006993045998266112,-0.061983436501536926,0.006993045998266112,-0.061983436501536926,0.006993045998266112,-0.061983436501536926,0.006993045998266112
CING,2026-07-23 16:05:32-04:00,5.02,4.840000152587891,987361.497592926,-0.04132237185888454,0.002066064406905266,-0.06611573586217279,0.002066064406905266,-0.06508265439868477,0.002066064406905266,-0.06508265439868477,0.002066064406905266,-0.06508265439868477,0.002066064406905266
CING,2026-07-14 08:00:08-04:00,"5.02,5.07,9.01",4.710000038146973,1753488.434100151,-0.025477682502587196,0.020169806671387125,-0.05944802707868102,0.020169806671387125,-0.03184715374788938,0.020169806671387125,0.02760087333079153,0.05520164542227213,-0.03927811916798296,0.05520164542227213
CING,2026-07-02 08:40:16-04:00,"5.02,7.01,9.01",5.389999866485596,1660112.0127677917,-0.016697528382206506,0.048237520467947936,-0.055658575385700626,0.048237520467947936,-0.08163266569936845,0.048237520467947936,-0.13172542778000274,0.048237520467947936,-0.15398885793428296,0.048237520467947936
CHRW,2026-07-24 06:21:38-04:00,7.01,185.55999755859375,319243871.5736389,-0.05981887794119822,0.002964017347457437,-0.08741108770267891,0.002964017347457437,-0.06364516983173885,0.002964017347457437,-0.06364516983173885,0.002964017347457437,-0.06364516983173885,0.002964017347457437
CHPT,2026-07-22 16:57:32-04:00,"5.07,8.01,9.01",5.710000038146973,2833985.018825531,-0.05253943760606705,0.02451836524523543,-0.10332752165433601,0.02451836524523543,-0.06479857847411774,0.02451836524523543,-0.09281965083494936,0.02451836524523543,-0.09281965083494936,0.02451836524523543
CLF,2026-07-24 16:37:55-04:00,5.02,11.75,191158845.89190483,0.042553191489361764,0.045957443561959854,0.019574429126496096,0.06127661847053689,-0.03148935196247504,0.06127661847053689,-0.03148935196247504,0.06127661847053689,-0.03148935196247504,0.06127661847053689
CLF,2026-07-23 06:27:24-04:00,"2.02,9.01",11.329999923706055,180430328.12838554,0.0529567860114748,0.06443075911971063,0.0812003603255993,0.08473080711486491,0.004413079529704822,0.10061785975280557,0.004413079529704822,0.10061785975280557,0.004413079529704822,0.10061785975280557
CIVB,2026-07-24 16:30:13-04:00,"8.01,9.01",28.690000534057617,3645115.049648285,-0.001394245896923496,0.007668152989168897,0.021261718077655978,0.031021239912210063,0.019518977187805042,0.034158226698984606,0.019518977187805042,0.034158226698984606,0.019518977187805042,0.034158226698984606
CIVB,2026-07-24 07:00:18-04:00,"7.01,9.01",28.690000534057617,3645115.049648285,-0.001394245896923496,0.007668152989168897,0.021261718077655978,0.031021239912210063,0.019518977187805042,0.034158226698984606,0.019518977187805042,0.034158226698984606,0.019518977187805042,0.034158226698984606
CIVB,2026-07-23 07:00:16-04:00,"2.02,9.01",28.5,3730835.0595474243,0.002807014866879065,0.016842089201274613,0.005263144509834117,0.016842089201274613,0.026315789473684292,0.04105263425592787,0.026315789473684292,0.04105263425592787,0.026315789473684292,0.04105263425592787
CIVB,2026-07-22 16:30:14-04:00,"8.01,9.01",27.5,3553542.0952796936,0.02872730601917617,0.030181815407492874,0.03927272449840191,0.05381816517223004,0.06545451771129263,0.07563636086203829,0.06363636363636371,0.07890909368341625,0.06363636363636371,0.07890909368341625
CLMB,2026-07-07 10:29:51-04:00,"7.01,9.01",25.25,3459356.4896583557,-0.019405931529432263,0.016633666387878998,0.023366342676748086,0.02732675382406402,0.004752508484491047,0.04396042021194302,-0.006732676288869088,0.04396042021194302,0.007920822294631868,0.04396042021194302
CLW,2026-07-28 16:08:50-04:00,"2.02,9.01",18.920000076293945,2651715.9169197083,0.14217761750583113,0.16913323203148045,0.14217761750583113,0.16913323203148045,0.14217761750583113,0.16913323203148045,0.14217761750583113,0.16913323203148045,0.14217761750583113,0.16913323203148045
CLDX,2026-07-15 16:07:43-04:00,"5.02,9.01",37.4900016784668,26118330.45425415,-0.05574820109406209,0.012003118914253097,-0.05708197141999227,0.012003118914253097,-0.04881306346021819,0.012003118914253097,-0.05521481506655779,0.012003118914253097,0.0005333860275043012,0.012003118914253097
CLYM,2026-07-01 16:15:31-04:00,5.02,13.095000267028809,18704386.71836853,-0.01489122905858331,0.030164146318034213,0.013363893636221258,0.10080180740032318,0.03627334235275925,0.10080180740032318,0.06911032565992703,0.10080180740032318,-0.030164219145395688,0.10080180740032318
CLPR,2026-07-02 16:01:14-04:00,8.01,2.890000104904175,321504.0033817291,-0.013840899245549543,0.003460204186943594,-0.02768171599332392,0.003460204186943594,0.01730102093471797,0.01730102093471797,-0.003460204186943594,0.01730102093471797,-0.006920490871662466,0.020761225121661564
CLSK,2026-07-14 06:05:25-04:00,"7.01,8.01,9.01",13.819999694824219,211016697.52326012,0.022431289903197316,0.07525325505198976,-0.06657019512370166,0.07525325505198976,0.04341536864826678,0.09406658606669382,0.10890015540337261,0.13567294076730074,-0.13096957351021166,0.16497834565795255
CLVT,2026-07-06 17:00:42-04:00,"1.01,5.02,9.01",2.4600000381469727,14892129.164981842,0.020325183553227655,0.04471540381710071,-0.10162601468425825,0.04471540381710071,-0.09349594126296712,0.04471540381710071,-0.05691061086715743,0.04471540381710071,-0.0853658678416761,0.04471540381710071
CLVT,2026-07-06 06:01:11-04:00,"7.01,9.01",2.4600000381469727,14892129.164981842,0.020325183553227655,0.04471540381710071,-0.10162601468425825,0.04471540381710071,-0.09349594126296712,0.04471540381710071,-0.05691061086715743,0.04471540381710071,-0.0853658678416761,0.04471540381710071
CMPR,2026-07-02 16:33:08-04:00,8.01,97.62000274658203,17850524.72305298,-0.035341164521300095,0.020794905984244716,-0.014136497070123433,0.020794905984244716,0.0007170630286288393,0.02120466745117655,0.02335585653706307,0.03943862288260269,0.05541892932290726,0.09178445843453309
CMT,2026-07-07 17:22:24-04:00,"1.01,7.01,9.01",23.59000015258789,414428.00731658936,-0.011021628961427221,0.014412893191549703,-0.007206446595774851,0.014412893191549703,0.0012717544065898867,0.03857566093793685,0.04620602566924159,0.05171679972289667,0.052564635993956665,0.08520560474270855
CMPS,2026-07-07 06:33:23-04:00,"7.01,8.01,9.01",12.772000312805176,52918249.29409027,0.09340743897309611,0.09379892928929245,0.06482931791306012,0.09927964437775327,0.03233636836020515,0.09927964437775327,0.0421234022576813,0.09927964437775327,-0.06592546093075236,0.14312558909286932
CMPX,2026-07-01 17:00:22-04:00,"7.01,9.01",2.200000047683716,6369591.88117981,0.03181815078435912,0.0386363801384757,0.04090905100846176,0.04545450112051319,0.06363630156871825,0.06818175168076968,0.05909085145666704,0.07272720179282088,-0.06818186005284876,0.07272720179282088
CMG,2026-07-08 17:01:06-04:00,8.01,33.43000030517578,567472992.0822144,0.03499844924512807,0.035596727964275265,0.05444210823242024,0.0702960949048288,0.08973975389212097,0.10948249518398745,0.023033217192177435,0.10948249518398745,-0.04247687617946949,0.10948249518398745
CNH,2026-07-28 16:04:33-04:00,"5.02,9.01",11.289999961853027,105713738.84267807,-0.04694417491248626,0.0,-0.04694417491248626,0.0,-0.04694417491248626,0.0,-0.04694417491248626,0.0,-0.04694417491248626,0.0
CMCO,2026-07-20 16:16:55-04:00,"8.01,9.01",14.680000305175781,7335169.563961029,0.0074931644680187315,0.01294275043824844,0.06948225360252414,0.08446864750275052,0.09809267739251415,0.10967306382029962,0.10422334792169163,0.13964572169237432,-0.004087221959766851,0.13964572169237432
CMCO,2026-07-01 16:15:16-04:00,"5.02,7.01,9.01",14.220000267028809,7760616.035652161,-0.04711674147063416,0.033755241436195904,-0.015471185857774739,0.033755241436195904,-0.07032348672444466,0.033755241436195904,-0.06891705186412145,0.033755241436195904,0.009845245219372245,0.04500698858159469
CNDT,2026-07-02 17:01:24-04:00,5.02,1.5,1320063.9704942703,0.019999980926513672,0.06333335240681959,0.04666670163472486,0.08999999364217115,0.0,0.08999999364217115,0.019999980926513672,0.08999999364217115,0.06666668256123853,0.0933333237965901
CNNE,2026-07-16 17:01:08-04:00,"5.02,9.01",15.1899995803833,5458716.937255859,-0.01579985370296555,0.015141573552620358,-0.0315997074059311,0.015141573552620358,-0.025016403638176588,0.015141573552620358,-0.030283084322202836,0.015141573552620358,-0.022383094687682292,0.015141573552620358
CNC,2026-07-27 19:38:01-04:00,"2.02,5.02,7.01,9.01",59.5099983215332,295404827.97088623,0.07393718114568992,0.09090909090909083,0.03881702971675538,0.09141318736587101,0.03881702971675538,0.09141318736587101,0.03881702971675538,0.09141318736587101,0.03881702971675538,0.09141318736587101
CNP,2026-07-28 06:15:27-04:00,"2.02,7.01,9.01",44.5099983215332,272218305.4456711,-0.0354975977519425,0.0026960851742825476,-0.0354975977519425,0.0026960851742825476,-0.0354975977519425,0.0026960851742825476,-0.0354975977519425,0.0026960851742825476,-0.0354975977519425,0.0026960851742825476
CODA,2026-07-06 06:02:39-04:00,"5.02,9.01",9.609999656677246,1228069.9989318848,-0.03225801009545182,0.005202933665051868,-0.013527587834052723,0.005202933665051868,0.017689914918553207,0.02393345516415657,0.04058276350215828,0.06139439892466014,0.05931328500126276,0.09261190167726618
COCO,2026-07-23 07:20:07-04:00,"2.02,9.01",70.38999938964844,79965430.02548218,-0.06279298490227458,0.02685039644887932,-0.0431879662151895,0.02685039644887932,-0.04048868445565312,0.02685039644887932,-0.04048868445565312,0.02685039644887932,-0.04048868445565312,0.02685039644887932
COCO,2026-07-22 16:38:14-04:00,"1.01,2.01,3.02,7.01,9.01",77.91999816894531,79965430.02548218,-0.10972786990863725,0.02656570512663592,-0.1533623874365645,0.02656570512663592,-0.10703280972630325,0.02656570512663592,-0.13321352024305966,0.02656570512663592,-0.13321352024305966,0.02656570512663592
CODX,2026-07-27 17:05:36-04:00,"1.01,9.01",2.1500000953674316,268165.49627780914,-0.34418609112646004,0.009302316297383983,-0.29767445419336125,0.009302316297383983,-0.29767445419336125,0.009302316297383983,-0.29767445419336125,0.009302316297383983,-0.29767445419336125,0.009302316297383983
CNTN,2026-07-23 08:40:28-04:00,"1.01,2.01,8.01,9.01",2.069999933242798,1516741.0266637802,-0.06280187449991126,0.009661826846140142,-0.019323653692280396,0.024154567115350467,-0.06763284551201199,0.024154567115350467,-0.06763284551201199,0.024154567115350467,-0.06763284551201199,0.024154567115350467
CNTN,2026-07-17 08:30:14-04:00,"5.07,8.01",2.299999952316284,1580599.0198135376,-0.10869565442739682,0.013043466092057088,-0.06086950842960004,0.013043466092057088,-0.10434783239671108,0.013043466092057088,-0.11739129848876828,0.013043466092057088,-0.16086957062575236,0.013043466092057088
CNXC,2026-07-24 17:18:26-04:00,"5.02,9.01",22.989999771118164,29291153.247356415,0.06829054851912497,0.0981296451178304,0.10526316226127763,0.15267508759575432,0.15528489475276697,0.16920397687586575,0.15528489475276697,0.16920397687586575,0.15528489475276697,0.16920397687586575
COFS,2026-07-24 07:00:15-04:00,"2.02,9.01",33.08000183105469,3157524.3827819824,0.02539287458872086,0.03022974439684667,0.03506649888764901,0.052599690672811894,0.03899628263076638,0.052599690672811894,0.03899628263076638,0.052599690672811894,0.03899628263076638,0.052599690672811894
CODI,2026-07-16 16:25:00-04:00,"4.01,9.01",10.359999656677246,7054561.713504791,-0.00289572721673359,0.036679548941490614,-0.034749002761329084,0.036679548941490614,-0.0019304541266529363,0.036679548941490614,-0.031853275544595494,0.036679548941490614,-0.034749002761329084,0.036679548941490614
CODI,2026-07-13 06:11:16-04:00,"1.01,7.01,9.01",9.880000114440918,7656082.082748413,-0.013157906167521771,0.017206485255548465,-0.0020243378068830475,0.017206485255548465,0.045546538871735764,0.08704449865544461,0.03542504288879922,0.08704449865544461,0.045546538871735764,0.08704449865544461
CODI,2026-07-01 16:16:20-04:00,"8.01,9.01",11.609999656677246,7449337.320613861,-0.08613264681923316,0.008613297538920595,-0.12058567268992926,0.008613297538920595,-0.13178292663352875,0.008613297538920595,-0.133505536855817,0.008613297538920595,-0.1102497649287204,0.008613297538920595
CNS,2026-07-16 16:40:41-04:00,"2.02,9.01",74.73999786376953,19358895.372009277,0.13259304181641252,0.13633934616883225,0.10382663042585061,0.13633934616883225,0.07599679512339375,0.13633934616883225,0.08843993576772347,0.13633934616883225,0.09258771736859184,0.13633934616883225
CON,2026-07-10 16:53:08-04:00,"5.02,9.01",31.600000381469727,32866431.144809723,-0.006645600926778239,0.010189889229522242,-0.022151922610416652,0.010189889229522242,0.001265791382780046,0.01835442774380991,-0.009177244051471578,0.01835442774380991,0.009177183692338442,0.02863926188988919
COLB,2026-07-23 16:31:08-04:00,"2.02,7.01,9.01",31.040000915527344,88671334.4657898,0.003543772543766366,0.019652019491332773,-0.004510350930016727,0.019652019491332773,-0.008376295786504784,0.019652019491332773,-0.008376295786504784,0.019652019491332773,-0.008376295786504784,0.019652019491332773
CORZ,2026-07-28 07:06:14-04:00,"2.02,7.01,9.01",20.905000686645508,193426746.57878876,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151
CORZ,2026-07-28 07:00:58-04:00,"3.02,7.01,9.01",20.905000686645508,193426746.57878876,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151,-0.1332217056176046,0.00597943056179151
