ticker,p_pre,p_first,gap,gap_min,up10_hit,up10_min,up10_gap_share,up10_in_gap,dn10_hit,dn10_min,up20_hit,up20_min,up20_gap_share,up20_in_gap,dn20_hit,dn20_min,up50_hit,up50_min,up50_gap_share,up50_in_gap,dn50_hit,dn50_min
INGR,102.32499694824219,102.30500030517578,-0.00019542285524343228,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INM,1.8200000524520874,1.8799999952316284,0.03296700057711699,131.0,False,,,False,True,4758.0,False,,,False,False,,False,,,False,False,
INM,1.7649999856948853,1.7539000511169434,-0.006288914826008796,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INM,1.71,1.6699999570846558,-0.023391837962189577,3732.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INM,1.71,1.6699999570846558,-0.023391837962189577,3782.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INM,1.5800000429153442,1.5724999904632568,-0.004746868511629088,1034.0,True,12534.0,-0.047468685116290876,False,False,,True,12534.0,-0.023734342558145438,False,False,,False,,,False,False,
INM,1.8200000524520874,1.8799999952316284,0.03296700057711699,952.0,False,,,False,True,5579.0,False,,,False,False,,False,,,False,False,
INM,1.71,1.6699999570846558,-0.023391837962189577,75.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INM,1.8200000524520874,1.8799999952316284,0.03296700057711699,130.0,False,,,False,True,4757.0,False,,,False,False,,False,,,False,False,
INSM,107.5999984741211,107.76000213623047,0.0014870229031449522,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,108.2699966430664,108.36499786376953,0.0008774473413564188,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,107.70999908447266,107.70999908447266,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,104.91500091552734,104.98999786376953,0.0007148353199040169,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,104.23999786376953,104.2300033569336,-9.587976823444144e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,107.81500244140625,107.81500244140625,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,109.11499786376953,109.02999877929688,-0.0007789862634537403,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSM,105.16000366210938,105.16500091552734,4.752047588385544e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,50.6,50.77000045776367,0.003359692841179207,266.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,51.04999923706055,51.04999923706055,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,49.77000045776367,49.92499923706055,0.0031143013436059075,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,49.915000915527344,50.0,0.0017028765484048414,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,49.540000915527344,49.58000183105469,0.0008074468063807849,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,51.84000015258789,51.86000061035156,0.0003858112983179396,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,51.959999084472656,51.9900016784668,0.0005774171386216942,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,52.689998626708984,52.810001373291016,0.002277524192631164,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INSP,50.54499816894531,50.54499816894531,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INTA,28.5,28.5,0.0,0.0,True,18558.0,0.0,False,True,11321.0,False,,,False,False,,False,,,False,False,
INTA,28.219999313354492,28.219999313354492,0.0,0.0,True,18346.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
INTA,27.43000030517578,27.469999313354492,0.0014582212079363721,0.0,True,24626.0,0.014582212079363721,False,False,,False,,,False,False,,False,,,False,False,
INTA,30.43000030517578,30.364999771118164,-0.0021360674796496726,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INTA,27.43000030517578,27.43000030517578,0.0,0.0,True,26050.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
INTA,27.959999084472656,27.969999313354492,0.00035766198888720346,0.0,True,25571.0,0.0035766198888720346,False,False,,False,,,False,False,,False,,,False,False,
INTZ,0.9284999966621399,0.9286999702453613,0.00021537273445382255,0.0,True,4266.0,0.0021537273445382255,False,True,17143.0,False,,,False,True,20124.0,False,,,False,False,
INTZ,0.7930999994277954,0.792900025844574,-0.00025214170138154746,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INTZ,0.7998999953269958,0.7659000158309937,-0.04250528777925944,5173.0,True,6705.0,-0.4250528777925944,False,False,,True,15541.0,-0.2125264388962972,False,False,,False,,,False,False,
INTZ,0.9180999994277954,0.9100000262260437,-0.008822539164361154,3910.0,False,,,False,True,7030.0,False,,,False,True,15430.0,False,,,False,False,
INTZ,0.8109999895095825,0.8137999773025513,0.003452512736358937,0.0,False,,,False,True,7159.0,False,,,False,False,,False,,,False,False,
INTZ,1.0199999809265137,1.0196000337600708,-0.00039210507247222637,0.0,False,,,False,True,235.0,False,,,False,True,11737.0,False,,,False,False,
INTZ,1.02,0.9837999939918518,-0.03549020196877273,135.0,False,,,False,True,412.0,False,,,False,True,11914.0,False,,,False,False,
INTZ,0.9180999994277954,0.9100000262260437,-0.008822539164361154,3914.0,False,,,False,True,7034.0,False,,,False,True,15434.0,False,,,False,False,
INTZ,0.9635999798774719,0.9614999890327454,-0.0021793180661892064,0.0,False,,,False,True,8438.0,False,,,False,True,13042.0,False,,,False,False,
INTZ,0.8636000156402588,0.8700000047683716,0.007410825627843343,278.0,True,4883.0,0.07410825627843343,False,True,19312.0,True,4925.0,0.03705412813921671,False,False,,False,,,False,False,
INTZ,0.7491000294685364,0.7699000239372253,0.027766644841071386,1050.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INTZ,0.9225000143051147,0.9180999994277954,-0.004769663749689679,155.0,True,476.0,-0.04769663749689679,False,True,13353.0,False,,,False,True,21753.0,False,,,False,False,
INUV,1.2699999809265137,1.2400000095367432,-0.023622025071121988,1005.0,False,,,False,True,1261.0,False,,,False,True,9699.0,False,,,False,False,
INUV,0.97,0.9900000095367432,0.02061856653272498,118.0,False,,,False,True,3159.0,False,,,False,False,,False,,,False,False,
INUV,1.1800999641418457,1.191100001335144,0.009321275762682824,0.0,True,4125.0,0.09321275762682824,False,True,15948.0,False,,,False,True,27182.0,False,,,False,False,
INUV,1.281999945640564,1.2999999523162842,0.01404056742508386,0.0,False,,,False,True,1692.0,False,,,False,True,10125.0,False,,,False,False,
INUV,1.26,1.340000033378601,0.0634920899830167,75.0,False,,,False,True,3212.0,False,,,False,True,11657.0,False,,,False,False,
INUV,1.125,1.1200000047683716,-0.004444440205891964,0.0,True,228.0,-0.04444440205891964,False,True,7245.0,False,,,False,True,17420.0,False,,,False,False,
INVE,3.0199999809265137,3.0399999618530273,0.006622510282393357,0.0,False,,,False,True,7536.0,False,,,False,False,,False,,,False,False,
INVE,2.700000047683716,2.690000057220459,-0.0037037001061669406,0.0,True,9898.0,-0.037037001061669406,False,False,,False,,,False,False,,False,,,False,False,
INVE,2.6700000762939453,2.6700000762939453,0.0,0.0,True,4310.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
INVE,3.049999952316284,3.0399999618530273,-0.00327868544904808,0.0,False,,,False,True,2807.0,False,,,False,False,,False,,,False,False,
INVH,30.040000915527344,30.049999237060547,0.000332833596154547,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INVH,29.625,29.635000228881836,0.00033756046858512967,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
INVH,29.575000762939453,29.579999923706055,0.0001690333267163613,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONQ,35.2072,35.40999984741211,0.005760181082622662,842.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONQ,34.75,34.470001220703125,-0.008057518828687105,227.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,53.814998626708984,53.84000015258789,0.00046458285825345946,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,56.86000061035156,57.0,0.0024621770690405054,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,56.18000030517578,56.30500030517578,0.0022249910879492685,0.0,False,,,False,True,12731.0,False,,,False,False,,False,,,False,False,
IONS,53.84000015258789,53.84000015258789,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,55.2400016784668,55.2599983215332,0.0003619956998335283,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,53.689998626708984,53.69499969482422,9.314710827257322e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,56.75,56.779998779296875,0.0005286128510462174,0.0,False,,,False,True,12910.0,False,,,False,False,,False,,,False,False,
IONS,54.02000045776367,53.709999084472656,-0.005738640700927,912.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,55.08000183105469,55.095001220703125,0.0002723200644481061,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,52.91999816894531,52.75,-0.003212361580259282,16.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,56.75,56.45500183105469,-0.005198205620181695,887.0,False,,,False,True,12407.0,False,,,False,False,,False,,,False,False,
IONS,55.2400016784668,55.2599983215332,0.0003619956998335283,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,54.79499816894531,54.77000045776367,-0.000456204252522574,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,56.25,56.2400016784668,-0.0001777479383680003,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,54.08000183105469,54.13100051879883,0.0009430230402627249,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,53.375,51.630001068115234,-0.03269318841938673,69.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,56.209999084472656,56.33000183105469,0.0021349003475643613,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,55.31999969482422,55.130001068115234,-0.0034345377396443055,3.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IONS,54.73500061035156,54.0,-0.013428347531845297,820.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IOVA,4.819900035858154,4.815000057220459,-0.001016614162377083,0.0,True,1386.0,-0.01016614162377083,False,False,,False,,,False,False,,False,,,False,False,
IP,38.150001525878906,38.16579818725586,0.00041406712307034965,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IP,37.529998779296875,37.53499984741211,0.0001332552165707046,0.0,True,11495.0,0.001332552165707046,False,False,,False,,,False,False,,False,,,False,False,
IPAR,119.30000305175781,119.72000122070312,0.0035205210243214324,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IPGP,103.08499908447266,103.08499908447266,0.0,0.0,False,,,False,True,4154.0,False,,,False,True,9909.0,False,,,False,False,
IPGP,96.0,95.9000015258789,-0.0010416507720947266,0.0,True,2726.0,-0.010416507720947266,False,True,30088.0,False,,,False,False,,False,,,False,False,
IPGP,105.61000061035156,105.61000061035156,0.0,0.0,False,,,False,True,13025.0,False,,,False,True,20136.0,False,,,False,False,
IPGP,107.16500091552734,107.62999725341797,0.004339069042300192,0.0,False,,,False,True,20091.0,False,,,False,True,27298.0,False,,,False,False,
IPW,1.184999942779541,1.190000057220459,0.0042195060610632495,0.0,True,1379.0,0.042195060610632495,False,True,3004.0,True,1379.0,0.021097530305316248,False,True,4256.0,False,,,False,True,15821.0
IPW,1.2200000286102295,1.2200000286102295,0.0,1017.0,True,1033.0,0.0,False,True,2658.0,False,,,False,True,2815.0,False,,,False,True,15475.0
IPW,0.666100025177002,0.6198999881744385,-0.06935900804130246,3742.0,False,,,False,True,5182.0,False,,,False,False,,False,,,False,False,
IPW,1.2200000286102295,1.2200000286102295,0.0,861.0,True,877.0,0.0,False,True,2502.0,False,,,False,True,2659.0,False,,,False,True,15319.0
IPW,0.6434999704360962,0.6499999761581421,0.010101019457142923,0.0,False,,,False,True,7010.0,False,,,False,False,,False,,,False,False,
IPW,1.2200000286102295,1.2200000286102295,0.0,1050.0,True,1066.0,0.0,False,True,2691.0,False,,,False,True,2848.0,False,,,False,True,15508.0
IPW,0.666100025177002,0.6198999881744385,-0.06935900804130246,3928.0,False,,,False,True,5368.0,False,,,False,False,,False,,,False,False,
IPW,1.2037999629974365,1.215000033378601,0.00930392982674344,0.0,True,1418.0,0.0930392982674344,False,True,3043.0,False,,,False,True,4283.0,False,,,False,True,15860.0
IPW,1.7100000381469727,1.7100000381469727,0.0,136.0,False,,,False,True,3105.0,False,,,False,True,7367.0,False,,,False,True,13118.0
IPW,1.6828999519348145,1.7000000476837158,0.010161088738068758,0.0,False,,,False,True,2840.0,False,,,False,True,7102.0,False,,,False,True,18835.0
IQST,1.1202000379562378,1.125,0.004284915087594099,0.0,False,,,False,True,4039.0,False,,,False,False,,False,,,False,False,
IQST,1.2452000379562378,1.2200000286102295,-0.020237719705959334,3720.0,False,,,False,True,3834.0,False,,,False,True,8133.0,False,,,False,False,
IQST,1.125,1.1100000143051147,-0.013333320617675781,953.0,False,,,False,True,3833.0,False,,,False,False,,False,,,False,False,
IQV,208.47500610351562,208.63999938964844,0.0007914295781379366,0.0,False,,,False,True,4454.0,False,,,False,False,,False,,,False,False,
IQV,207.32,208.35000610351562,0.004968194595386999,1040.0,True,6800.0,0.04968194595386999,False,False,,True,8265.0,0.024840972976934994,False,False,,False,,,False,False,
IQV,208.3000030517578,208.5800018310547,0.0013442091944055878,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IQV,208.41000366210938,208.2301025390625,-0.0008632077150122486,0.0,False,,,False,True,4557.0,False,,,False,False,,False,,,False,False,
IQV,208.11000061035156,207.63499450683594,-0.0022824761045721065,0.0,False,,,False,True,1791.0,False,,,False,False,,False,,,False,False,
IQV,204.69000244140625,204.68499755859375,-2.445103694759254e-05,0.0,True,11420.0,-0.0002445103694759254,False,False,,True,11430.0,-0.0001222551847379627,False,False,,False,,,False,False,
IRDM,46.29499816894531,46.27000045776367,-0.000539965701919165,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,48.439998626708984,48.45000076293945,0.00020648506428644353,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,48.630001068115234,48.619998931884766,-0.00020567830579443225,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,47.2599983215332,47.255001068115234,-0.00010573960210424893,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,51.20500183105469,51.20000076293945,-9.766757028417672e-05,0.0,False,,,False,True,11375.0,False,,,False,False,,False,,,False,False,
IRDM,50.0,50.0099983215332,0.00019996643066400033,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,45.95000076293945,45.95000076293945,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,45.40999984741211,45.439998626708984,0.000660620554892688,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,45.83000183105469,45.84000015258789,0.00021816105463101643,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,47.43000030517578,47.529998779296875,0.002108338045070157,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,48.67,48.20000076293945,-0.009656857141166042,290.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,47.029998779296875,47.025001525878906,-0.00010625672012920528,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,46.709999084472656,46.72999954223633,0.00042818364709229506,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,45.314998626708984,45.349998474121094,0.0007723678356570396,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,49.720001220703125,49.72999954223633,0.00020109254400102472,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IRDM,45.72999954223633,45.709999084472656,-0.00043735967557134714,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IREN,36.3854,35.09000015258789,-0.03560218789437819,1030.0,False,,,False,True,1055.0,False,,,False,True,2846.0,False,,,False,False,
IREN,38.900001525878906,38.88999938964844,-0.00025712431460478413,0.0,False,,,False,True,1452.0,False,,,False,False,,False,,,False,False,
ISPC,2.430000066757202,2.490000009536743,0.024691333798854576,3814.0,False,,,False,True,6835.0,False,,,False,True,25419.0,False,,,False,False,
ISPC,2.430000066757202,2.490000009536743,0.024691333798854576,2.0,False,,,False,True,3023.0,False,,,False,True,21607.0,False,,,False,False,
ISPC,2.450000047683716,2.5899999141693115,0.05714280153502638,972.0,False,,,False,True,8313.0,False,,,False,True,26897.0,False,,,False,False,
ISPR,1.9091999530792236,1.899999976158142,-0.004818760290792756,0.0,False,,,False,True,1225.0,False,,,False,True,20043.0,False,,,False,False,
ISRG,361.95001220703125,361.79998779296875,-0.00041448931897447583,987.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISRG,414.9164,416.25,0.0032141414511452915,1024.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISRG,426.3999938964844,426.8900146484375,0.001149204406583726,0.0,False,,,False,True,9961.0,False,,,False,False,,False,,,False,False,
ISRG,412.1449890136719,412.1000061035156,-0.00010914341155499052,0.0,False,,,False,True,11224.0,False,,,False,False,,False,,,False,False,
ISRG,427.3,428.4700012207031,0.0027381259553080906,893.0,False,,,False,True,9637.0,False,,,False,False,,False,,,False,False,
ISSC,19.407899856567383,19.399999618530273,-0.00040706300503889903,0.0,False,,,False,True,7303.0,False,,,False,False,,False,,,False,False,
ISSC,19.209999084472656,19.219999313354492,0.0005205741467171343,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISSC,18.204999923706055,18.184999465942383,-0.0010986244354567187,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISSC,18.309999465942383,18.34000015258789,0.001638486483918733,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISSC,18.360000610351562,18.3700008392334,0.0005446747575921229,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISSC,18.665000915527344,18.729999542236328,0.0034823800439738317,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ISTR,29.540000915527344,29.530000686645508,-0.000338531772914763,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
ITRI,84.57499694824219,84.66999816894531,0.0011232778496139684,0.0,True,30066.0,0.011232778496139684,False,False,,True,30069.0,0.005616389248069842,False,False,,False,,,False,False,
ITRI,85.13500213623047,85.12999725341797,-5.878760423938534e-05,0.0,True,10059.0,-0.0005878760423938534,False,False,,True,10065.0,-0.0002939380211969267,False,False,,False,,,False,False,
IVF,1.159999966621399,1.1699999570846558,0.008620681681899223,1034.0,True,6874.0,0.08620681681899223,False,True,11488.0,False,,,False,True,25515.0,False,,,False,False,
IVF,1.2690999507904053,1.2649999856948853,-0.003230608505631505,0.0,False,,,False,True,4406.0,False,,,False,True,18553.0,False,,,False,False,
IVR,8.125,8.125,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVVD,0.8127999901771545,0.8127999901771545,0.0,0.0,False,,,False,True,9999.0,False,,,False,True,12922.0,False,,,False,False,
IVVD,0.6949999928474426,0.6973000168800354,0.003309387131314123,0.0,False,,,False,True,1780.0,False,,,False,True,11685.0,False,,,False,False,
IVVD,0.605,0.6299999952316284,0.04132230616798083,868.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,30.145000457763672,30.184999465942383,0.0013268869653777493,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,29.5049991607666,29.4950008392334,-0.00033886872793065237,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,29.63,29.760000228881836,0.004387452881601028,157.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,29.84000015258789,29.850000381469727,0.00033512831202076043,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,30.0,30.059999465942383,0.0019999821980793975,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,30.559999465942383,30.571300506591797,0.00036979845703233316,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,29.34000015258789,29.350000381469727,0.00034083942841944825,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,27.05500030517578,27.06999969482422,0.000554403603002962,0.0,True,9738.0,0.00554403603002962,False,False,,False,,,False,False,,False,,,False,False,
IVZ,28.649999618530273,28.709999084472656,0.0020942222248259146,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,30.1,30.040000915527344,-0.001993325065536844,204.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,29.66,29.940000534057617,0.00944034167422858,1017.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IVZ,29.66,29.940000534057617,0.00944034167422858,234.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
IXHL,3.309999942779541,3.2899999618530273,-0.0060422904145789325,0.0,False,,,False,True,15904.0,False,,,False,False,,False,,,False,False,
JACK,15.420000076293945,15.420000076293945,0.0,0.0,True,20309.0,0.0,False,True,11349.0,False,,,False,False,,False,,,False,False,
JACK,15.71500015258789,15.850000381469727,0.008590533093924657,0.0,False,,,False,True,7211.0,False,,,False,False,,False,,,False,False,
JAKK,24.739999771118164,24.75,0.00040421297390280664,0.0,False,,,False,True,11132.0,False,,,False,False,,False,,,False,False,
JAKK,24.399999618530273,24.479999542236328,0.00327868544904808,0.0,False,,,False,True,2759.0,False,,,False,False,,False,,,False,False,
JAKK,23.959999084472656,24.030000686645508,0.0029216028734415644,0.0,True,11453.0,0.029216028734415644,False,False,,False,,,False,False,,False,,,False,False,
JAZZ,247.72,247.55999755859375,-0.0006459003770638017,8.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JAZZ,248.44500732421875,248.03500366210938,-0.001650279337569116,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JAZZ,255.60000610351562,255.7899932861328,0.0007432988187812128,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JBHT,285.4800109863281,285.54998779296875,0.00024511981206276623,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JBHT,284.875,284.8949890136719,7.01676653684924e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JBIO,20.899999618530273,20.93000030517578,0.0014354395786164709,0.0,False,,,False,True,25804.0,False,,,False,False,,False,,,False,False,
JBIO,21.344999313354492,21.31999969482422,-0.0011712166471999907,0.0,False,,,False,True,14197.0,False,,,False,False,,False,,,False,False,
JBLU,5.769999980926514,5.699999809265137,-0.01213174556200547,3920.0,False,,,False,True,16880.0,False,,,False,False,,False,,,False,False,
JBLU,5.360000133514404,5.364999771118164,0.0009327681864219617,0.0,True,9985.0,0.009327681864219617,False,True,2829.0,False,,,False,False,,False,,,False,False,
JFB,4.720200061798096,4.729899883270264,0.00205495982059567,0.0,False,,,False,True,5522.0,False,,,False,True,9882.0,False,,,False,False,
JFB,4.719200134277344,4.71999979019165,0.00016944734098012226,0.0,False,,,False,True,2579.0,False,,,False,True,6939.0,False,,,False,False,
JFB,4.710000038146973,4.704999923706055,-0.0010615954141022232,0.0,False,,,False,True,5498.0,False,,,False,True,9858.0,False,,,False,False,
JFB,3.75,3.7699999809265137,0.005333328247070224,80.0,False,,,False,True,7445.0,False,,,False,False,,False,,,False,False,
JFB,3.880000114440918,3.9700000286102295,0.023195853483184647,0.0,False,,,False,True,5704.0,False,,,False,False,,False,,,False,False,
JFB,3.7200000286102295,3.680000066757202,-0.01075267783478251,0.0,False,,,False,True,6995.0,False,,,False,False,,False,,,False,False,
JFB,3.744999885559082,3.694999933242798,-0.013351122521815473,0.0,False,,,False,True,7363.0,False,,,False,False,,False,,,False,False,
JFB,4.699999809265137,4.689899921417236,-0.002148912395270819,0.0,False,,,False,True,5551.0,False,,,False,True,10197.0,False,,,False,False,
JFB,4.860000133514404,4.860000133514404,0.0,0.0,False,,,False,True,14191.0,False,,,False,True,14327.0,False,,,False,False,
JHX,24.350000381469727,24.360000610351562,0.0004106870113007588,0.0,True,4095.0,0.004106870113007588,False,False,,False,,,False,False,,False,,,False,False,
JHX,26.5,26.5049991607666,0.0001886475760981554,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JMSB,21.709999084472656,21.864999771118164,0.007139598948963988,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JMSB,21.729999542236328,21.80500030517578,0.003451484791505699,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JMSB,21.702499389648438,21.809999465942383,0.004953350043415794,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.59499979019165,7.590000152587891,-0.0006582801503453029,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.505000114440918,7.509900093078613,0.0006528952115891773,0.0,False,,,False,True,8435.0,False,,,False,False,,False,,,False,False,
JOBY,7.54,7.539999961853027,-5.059280216990203e-09,867.0,False,,,False,True,8176.0,False,,,False,False,,False,,,False,False,
JOBY,7.72,7.630000114440918,-0.011658016264129767,3762.0,False,,,False,True,9529.0,False,,,False,False,,False,,,False,False,
JOBY,6.95,7.139999866485596,0.027338110285697104,186.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.95,7.949999809265137,-2.399180676349033e-08,977.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.735000133514404,7.760000228881836,0.003232074329140744,0.0,False,,,False,True,3208.0,False,,,False,False,,False,,,False,False,
JOBY,7.95,7.949999809265137,-2.399180676349033e-08,170.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.66,7.510000228881836,-0.019582215550674187,171.0,False,,,False,True,8867.0,False,,,False,False,,False,,,False,False,
JOBY,8.12,8.029999732971191,-0.011083776727685679,191.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.47,7.71999979019165,0.03346717405510713,148.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.95,7.949999809265137,-2.399180676349033e-08,959.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,6.95,7.139999866485596,0.027338110285697104,3925.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.149899959564209,7.159999847412109,0.0014125914914921989,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.72,7.630000114440918,-0.011658016264129767,3837.0,False,,,False,True,9604.0,False,,,False,False,,False,,,False,False,
JOBY,8.12,8.029999732971191,-0.011083776727685679,45.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,8.01,8.074999809265137,0.008114832617370338,286.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.715000152587891,7.719900131225586,0.0006351235956945089,0.0,False,,,False,True,4637.0,False,,,False,False,,False,,,False,False,
JOBY,7.66,7.860000133514404,0.026109678004491377,927.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.47,7.71999979019165,0.03346717405510713,36.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.54,7.539999961853027,-5.059280216990203e-09,235.0,False,,,False,True,7544.0,False,,,False,False,,False,,,False,False,
JOBY,6.95,7.139999866485596,0.027338110285697104,63.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,8.010000228881836,8.015000343322754,0.000624233994761747,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.29,7.385000228881836,0.01303158146527239,306.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
JOBY,7.735000133514404,7.744999885559082,0.001292792743642135,0.0,False,,,False,True,3074.0,False,,,False,False,,False,,,False,False,
JOBY,7.724999904632568,7.75,0.003236258339943676,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
