ticker,et,items,p_pre,entry,baseline_usd_per_min,gate_usd,rvol,entry_lag_min,moved_at_entry,r15m,r60m,r1d,r5d,fwd_up,fwd_dn
INCY,2026-07-28 07:02:34-04:00,"2.02,9.01",118.87,120.625,198913.91381835938,0.0,0.0,147.43333333333334,0.01476402792967102,0.011730577538050513,0.036725391130990825,0.07581350692195588,0.01255958043231864,0.09910882346988337,-0.01181349680213728
INCY,2026-07-06 16:06:20-04:00,"8.01,9.01",115.62,117.52999877929688,170987.35385131836,0.0,0.0,1043.6666666666667,0.01651962272355023,-0.003786264778746884,-0.005445413054502413,-0.002977950121299089,-0.025440295199732677,0.012252211829852477,-0.04015996996278848
INDB,2026-07-27 16:05:40-04:00,"7.01,9.01",84.72,85.4000015258789,75147.6780128479,0.0,0.0,1044.3333333333333,0.00802645804861779,0.0028102793850279806,0.0151639127143679,-0.004859495411151493,-0.009192080188329954,0.017330160434371633,-0.01024590145627624
INDB,2026-07-16 16:14:28-04:00,"2.02,7.01,9.01",87.06999969482422,83.90080261230469,68384.1417388916,0.0,0.0,1035.5333333333333,-0.0363982668384909,-0.0340974294369597,-0.03230958568328257,0.00869115215122318,0.008452815419704551,0.035508535655847995,-0.044109299897445164
INFU,2026-07-28 07:40:15-04:00,7.01,9.36,9.430000305175781,4063.47989654541,15295.460494995117,1.2547095005932096,109.75,0.007478665082882641,0.0238599597575746,0.04506884658606847,-0.008483554731397613,-0.008483554731397613,0.06044535274419527,-0.008483554731397613
INGR,2026-07-28 16:15:09-04:00,7.01,102.71,102.51000213623047,89786.39892578125,0.0,0.0,1034.85,-0.0019472092665712148,0.0024875353439079984,0.0016583568959387396,-0.00829185890554851,-0.00829185890554851,0.007804071853399597,-0.010194183753416408
INGR,2026-07-06 06:12:19-04:00,7.01,97.62,97.06999969482422,108159.11204528809,0.0,0.0,197.68333333333334,-0.005634094500878817,-0.0006180854927616553,-0.0023694587169742487,0.02523948651431618,0.023694272782411874,0.03796227021921217,-0.014010514212704606
INM,2026-07-22 16:28:22-04:00,"7.01,8.01,9.01",1.6699999570846558,1.6649999618530273,8221.31992828846,0.0,0.0,1021.6333333333333,-0.002994009197675007,-0.03585586400890328,0.0630630759634545,0.0751351468228898,0.003003000207918216,0.17117122664285445,-0.039039002702936476
INM,2026-07-10 16:02:00-04:00,"1.01,7.01,9.01",1.649999976158142,1.590000033378601,1371.7200121879578,0.0,0.0,3935.0,-0.036363602210010226,-0.006289302046118661,-0.02201263213580984,0.16352200314787502,0.0628930954355813,0.4654087262847555,-0.06289309543558141
INSM,2026-07-16 07:00:46-04:00,"7.01,9.01",109.81,110.0,337631.8411102295,0.0,0.0,149.23333333333332,0.0017302613605318928,-0.02454542680220173,-0.04031815962357954,-0.023090909090909162,-0.024090922962535566,0.005232724276456047,-0.04481818459250708
INSP,2026-07-24 16:01:24-04:00,5.02,49.19,50.18000030517578,55846.78016281128,0.0,0.0,3928.6,0.020126048082451442,0.008070920223870681,0.003088855686612879,-0.001693883697802434,-0.025308896971702022,0.046034303691559586,-0.039258692880078216
INSP,2026-07-22 08:02:09-04:00,"5.02,9.01",52.49,52.4900016784668,58997.32223510742,0.0,0.0,87.85,3.1976886916140757e-08,-0.006286946475562161,-0.027529119133449687,-0.054865722878567946,-0.018051097464894306,0.0005715141615090236,-0.08153938763827373
INTA,2026-07-13 16:30:28-04:00,"1.01,1.02,2.03",28.56999969482422,26.93000030517578,29092.539710998535,0.0,0.0,1019.5333333333333,-0.05740284939329354,0.02190865747871884,0.04530261045411188,0.05978464879713097,-0.03973262839579583,0.1182695666486957,-0.045116975076839316
INTA,2026-07-07 16:30:33-04:00,"1.01,9.01",28.170000076293945,27.6200008392334,30920.460983276367,0.0,0.0,1019.45,-0.019524289512636184,-0.014844378794454882,-0.010097760246560394,-0.008327351288789586,0.04742937820919857,0.09033305054577312,-0.049246952955406265
INTZ,2026-07-21 18:20:28-04:00,"7.01,9.01",0.859499990940094,0.8600000143051147,956.7939048409462,0.0,0.0,909.5333333333333,0.0005817607565927752,-0.021279065754041038,-0.06174417326487758,-0.11837211955360838,-0.11639539391946696,0.024069741314459714,-0.16255815091424508
INUV,2026-07-08 17:28:47-04:00,"7.01,9.01",1.05,1.0700000524520874,444.5500057339668,0.0,0.0,961.2166666666667,0.019047669001988066,0.0,0.028037355064628677,0.10747652774774341,0.009345744913746623,0.28037377346737813,-0.018691681453631315
INVE,2026-07-27 17:00:11-04:00,8.01,2.7049999237060547,2.690000057220459,1856.000033378601,0.0,0.0,1001.8166666666667,-0.005545237304496742,-0.011152405483875416,-0.01486987397850048,0.007434936989250351,0.007434936989250351,0.018587342473125545,-0.06319705304006729
INVH,2026-07-08 16:30:53-04:00,"1.01,2.03,9.01",29.63,29.75,109440.54190444946,0.0,0.0,1019.1166666666667,0.004049949375632744,-0.007058792755383458,-0.007226895885307227,-0.012773109243697456,0.001176465459230558,0.020840364343979845,-0.015630257229845013
INVH,2026-07-06 16:16:12-04:00,"8.01,9.01",30.02,30.325000762939453,116809.6794090271,0.0,0.0,1033.8,0.01015991881876932,0.004286864220807374,0.007914254413192712,-0.004122036596688861,-0.011376791822698129,0.012695739879542423,-0.03429516535407118
IONQ,2026-07-28 17:05:10-04:00,"8.01,9.01",33.88,33.779998779296875,1002730.4270000458,0.0,0.0,984.8333333333334,-0.0029516298908833782,-0.0032563828989532473,-0.029011236756969705,-0.054174033316379155,0.016281914494766125,0.04292483171515471,-0.05831552087219927
IONS,2026-07-09 21:03:42-04:00,"7.01,9.01",64.27999877929688,64.2699966430664,353006.5082206726,0.0,0.0,746.3,-0.0001556026201059435,-0.07483425029709767,-0.07561535218970283,-0.09366729356622516,-0.1384782663146722,-0.03249876513488792,-0.1686634028953239
IONS,2026-07-09 14:55:22-04:00,"7.01,8.01,9.01",64.54010009765625,64.7300033569336,319682.4880218506,12477801.978370667,13.010619855533863,1.6333333333333333,0.002942407262926494,-0.004634683086659819,-0.0050981278223484194,-0.0971729399663449,-0.15819559937300598,0.004049130328038109,-0.1733354619731926
IP,2026-07-17 16:10:28-04:00,"5.02,9.01",37.56,37.814998626708984,187350.4889602661,0.0,0.0,3919.5333333333333,0.006789100817597982,-0.018109195271853284,-0.020494452977032673,-0.04138565869479138,0.01441232324302244,0.0263123835175616,-0.04931899858518762
IPAR,2026-07-22 16:27:29-04:00,"2.02,7.01,9.01",122.2699966430664,119.12999725341797,109752.0594329834,0.0,0.0,1022.5166666666667,-0.025680865918519702,0.004952606235943069,0.0041970957066035375,0.036346864189409356,0.051541226750055236,0.08528495145603099,-0.018551155338075387
IPDN,2026-07-24 16:32:49-04:00,"3.03,5.03,9.01",0.3400000035762787,0.35040000081062317,405.318106174469,0.0,0.0,3918.1833333333334,0.030588226838095478,0.05336759012757253,0.00028535043201882715,0.024828804624939416,0.024828804624939416,0.08476030521184263,-0.0011415718326548419
IPDN,2026-07-14 16:40:10-04:00,5.07,0.4603999853134155,0.4602999985218048,439.108756929636,0.0,0.0,1009.8333333333334,-0.000217173750652222,-0.024331980909161888,-0.13773626012901818,-0.21985658239293293,-0.21985658239293293,0.0323701910734826,-0.2830762238262543
IPGP,2026-07-17 06:30:35-04:00,"1.01,7.01,9.01",103.38999938964844,101.31999969482422,96255.63670349121,0.0,0.0,179.41666666666666,-0.020021275820139572,-0.002862227757607805,0.008290603728930535,-0.020529035109747795,-0.1974931128750551,0.04485785809943588,-0.21071850116884405
IPW,2026-07-23 12:00:14-04:00,"8.01,9.01",0.8968999981880188,0.949999988079071,2122.391264349222,350524.28808021545,55.05178584303036,1.7666666666666666,0.059203913477900105,0.03936842917603478,-0.09410525741207298,-0.14989470368805313,-0.40347369599936755,0.21052630588288435,-0.4105263058828844
IPW,2026-07-21 10:30:14-04:00,"1.01,8.01,9.01",0.9900000095367432,1.0499000549316406,1904.914494395256,104003.54153120518,18.19916184115877,1.7666666666666666,0.06050509577563212,-0.047528385866109524,-0.004857616495594463,-0.15230026342083747,-0.3904181805795258,0.3715591788536652,-0.466615893814152
IPW,2026-07-15 09:15:14-04:00,"8.01,9.01",1.2350000143051147,1.23580002784729,2190.6900393366814,0.0,0.0,14.766666666666667,0.0006477842371730436,-0.06538279222915189,-0.03706098850524597,-0.2681663937078178,-0.3464961942353175,0.16523711342592895,-0.35248424706862647
IPW,2026-07-06 08:45:17-04:00,"1.01,8.01,9.01",1.9800000190734863,2.0272998809814453,4878.21595197916,0.0,0.0,44.71666666666667,0.023888818915311028,0.02106252393241448,0.011197194627096563,-0.06279283396478841,-0.534997245714275,0.10985060528427715,-0.5412124114089054
IPW,2026-07-02 16:30:15-04:00,"1.01,9.01",1.9800000190734863,2.0272998809814453,4878.21595197916,0.0,0.0,5339.75,0.023888818915311028,0.02106252393241448,0.011197194627096563,-0.06279283396478841,-0.534997245714275,0.10985060528427715,-0.5412124114089054
IQST,2026-07-16 17:15:39-04:00,"2.02,8.01,9.01",1.2099000215530396,1.1299999952316284,3064.7993928194046,0.0,0.0,974.35,-0.06603853615842625,-0.013274323679807187,-0.017699098239742916,0.09734514581353326,-0.0884955966936618,0.20353984074693798,-0.0884955966936618
IQST,2026-07-10 16:45:19-04:00,1.01,1.0199999809265137,1.0099999904632568,1234.8464006185532,0.0,0.0,3884.6833333333334,-0.00980391240220746,-0.014851471125267302,-0.012376225937722696,-0.05930692181074437,0.2080198581433046,0.36633664184359405,-0.13762376225937722
IQST,2026-07-10 16:32:23-04:00,5.02,1.0199999809265137,1.0099999904632568,1234.8464006185532,0.0,0.0,3897.616666666667,-0.00980391240220746,-0.014851471125267302,-0.012376225937722696,-0.05930692181074437,0.2080198581433046,0.36633664184359405,-0.13762376225937722
IQV,2026-07-28 07:03:16-04:00,"2.02,9.01",213.22,235.8000030517578,287099.82998657227,0.0,0.0,146.73333333333332,0.10590002369270146,0.03698049664057512,0.016921077959015873,0.027777764476128786,0.0016114911751718974,0.0659881143223664,-0.013994923702496553
IRDM,2026-07-22 07:01:11-04:00,"2.02,9.01",47.25,47.76649856567383,119329.276304245,0.0,0.0,148.81666666666666,0.010931186575107388,-0.009347531936755193,0.0019574816552478946,-0.020443168224508868,-0.04881030141192477,0.013262495247251094,-0.0744559385342295
IRDM,2026-07-07 17:11:18-04:00,"1.01,2.03,5.02,7.01,9.01",51.09,51.47999954223633,192740.01497650146,0.0,0.0,978.7,0.007633578826312881,-0.009324000514850717,-0.013980183877598362,-0.02059054744981781,-0.04613442154465153,0.0042541136745708474,-0.06021753111279127
IREN,2026-07-20 07:12:27-04:00,"2.02,9.01",33.6150016784668,37.040000915527344,2322346.121383667,0.0,0.0,137.55,0.10188900984808047,0.05156586933591112,0.05183580241598862,0.08367707904600441,0.16630668723417363,0.18034557613565005,-0.01241898145525755
IRIX,2026-07-16 06:01:18-04:00,"5.07,7.01,9.01",1.059999942779541,0.9301000237464905,777.7526168823242,0.0,0.0,208.7,-0.12254710004269043,0.005268227623474342,0.02483599430907346,-0.0766584538590146,-0.0766584538590146,0.04182341376253973,-0.0766584538590146
ISPC,2026-07-14 17:00:25-04:00,8.01,2.39,2.3399999141693115,1531.0999941825867,0.0,0.0,989.5833333333334,-0.020920538004472244,-0.017094001418896276,-0.04700850390196476,-0.05128200425668883,-0.19230766879501104,0.012820501064172207,-0.22649572257694628
ISPR,2026-07-17 16:30:14-04:00,5.02,1.75,1.909999966621399,1235.0599806904793,0.0,0.0,3899.766666666667,0.09142855235508507,-0.09356019548076955,-0.11256540205580479,-0.23036646371752867,-0.23036646371752867,-0.02094238877070942,-0.26706807118929243
ISRG,2026-07-27 16:08:21-04:00,"5.03,9.01",356.7099914550781,370.0,2764612.0315856934,0.0,0.0,1041.65,0.03725718051997862,-0.00959456160261829,0.0005518732844171925,-0.022054063951646996,-0.05605378022065033,0.012702735694678946,-0.06364861565667235
ISRG,2026-07-16 16:05:17-04:00,"2.02,9.01",403.3,365.0249938964844,1720514.8420410156,0.0,0.0,1044.7166666666667,-0.0949045526990222,-0.007985777943053773,-0.021601203698075944,-0.05609206614854989,-0.021053346173805054,0.005821519171376632,-0.06280388514839597
ISSC,2026-07-21 16:15:29-04:00,"1.01,2.01,2.03,8.01,9.01",19.22,19.649900436401367,14195.790355682373,0.0,0.0,1034.5166666666667,0.022367348407979604,-0.0073741480830272765,-0.03703332693664574,-0.017297846956482288,-0.09719645508967156,0.007638654513542509,-0.11857061307348993
ISTR,2026-07-20 06:01:27-04:00,"2.02,5.02,9.01",29.87,29.68000030517578,18750.819610595703,0.0,0.0,208.55,-0.006360887004493443,-0.01987871113616546,-0.020552580999980252,-0.008423180506383021,-0.0006738698638147911,0.03588276695104664,-0.03874661747660868
ITRI,2026-07-28 08:35:16-04:00,"2.02,9.01",84.83000183105469,92.94999694824219,82855.4317779541,0.0,0.0,54.733333333333334,0.095720793845544,0.07756866003860097,0.11048956008228417,0.14965039396241142,0.06019366761053924,0.1640667079149205,-0.0028994162589585093
IVF,2026-07-24 17:14:27-04:00,"1.01,3.02,5.03,5.07,9.01",1.0,1.000100016593933,981.3649801015854,0.0,0.0,3855.55,0.00010001659393310547,-0.02509748258735056,-0.07449257382518781,-0.08109187649674643,-0.08109187649674643,0.02989696460326874,-0.09999002318031214
IVR,2026-07-15 16:19:51-04:00,"2.02,7.01,8.01,9.01",8.14,8.15999984741211,14155.594756603241,0.0,0.0,1030.15,0.0024569837115613335,-0.007352875865728303,-0.006740233603463097,0.003664234454290316,-0.03553921167596574,0.006127474469343364,-0.04473036494405347
IVVD,2026-07-24 16:05:13-04:00,3.01,0.6114,0.6198999881744385,1913.6920714378357,0.0,0.0,3924.7833333333333,0.01390249946751454,-0.025004048000633827,-0.03145671485422008,-0.059364361979331925,-0.09646712427342718,0.029682229065683075,-0.11179222006969869
IVVD,2026-07-06 07:11:45-04:00,"8.01,9.01",0.8930000066757202,0.8700000047683716,1893.048318684101,0.0,0.0,138.25,-0.025755881002698322,-0.0017241499795357385,-0.04528733480778324,-0.04528733480778324,-0.09793104742899139,0.1494252810564518,-0.11494255551007937
IVZ,2026-07-28 06:58:44-04:00,"2.02,9.01",30.11,29.899999618530273,167144.2612476349,0.0,0.0,151.26666666666668,-0.006974439769834806,0.007023444632124454,-0.00802674830033867,-0.026421392261178456,-0.03896317802815996,0.015384648752176044,-0.06822739244834097
IVZ,2026-07-10 08:01:42-04:00,"7.01,9.01",28.61,29.3700008392334,142759.85184764862,0.0,0.0,88.3,0.026564167746710998,0.0020428826771510256,-0.005447795375851938,-0.013278884170558891,0.03098399119541395,0.05617976068717545,-0.04119853446530819
IXHL,2026-07-23 07:30:22-04:00,"7.01,9.01",3.1050000190734863,3.109999895095825,1936.674944281578,0.0,0.0,133.63333333333333,0.0016102660198471508,-0.018167189692650854,0.019292663415434452,-0.04662378965194336,-0.07395491588845227,0.028938956792189163,-0.09321538129533358
JACK,2026-07-07 16:01:04-04:00,5.02,15.680000305175781,15.229000091552734,29969.749269485474,0.0,0.0,1048.9333333333334,-0.028762768166157304,-0.06756847305151481,-0.08600696960641407,-0.054763912848859175,0.03880751196523402,0.04997042977152155,-0.09514743908795942
JAKK,2026-07-24 06:15:29-04:00,"2.02,8.01,9.01",23.842500686645508,22.309999465942383,11355.199928283691,0.0,0.0,194.51666666666668,-0.06427602711830893,0.0761990499163665,0.1156432086717254,0.18242939454289675,0.17660244860481855,0.19901392381633887,0.00022416262819136001
JAZZ,2026-07-24 06:16:10-04:00,5.07,254.80999755859375,256.1000061035156,267235.20263671875,0.0,0.0,193.83333333333334,0.0050626292425015595,-0.0034654907687605707,-0.02014839335858387,-0.010894215066102553,-0.00214761045939027,0.02028507301994731,-0.022647414734591864
JBHT,2026-07-15 16:26:22-04:00,"2.02,9.01",276.48,297.5299987792969,418292.4039916992,0.0,0.0,1023.6333333333333,0.07613570160335947,-0.009225944034045752,-0.018653540200111562,0.001982981011364515,-0.02199782695723862,0.007495079472582322,-0.07142136956671352
JBLU,2026-07-28 03:03:38-04:00,"2.02,7.01,9.01",5.43,5.637800216674805,254623.76571941376,0.0,0.0,386.3666666666667,0.03826891651469699,-0.054613575674657966,-0.04572707302954737,0.05431192514051042,0.05714991824634086,0.09971967274177729,-0.06435136176594669
JEF,2026-07-15 16:12:30-04:00,"8.01,9.01",57.13,56.81999969482422,96650.15689086914,0.0,0.0,1037.5,-0.005426226241480592,-0.016191449734011765,-0.00439106434351022,-0.017951420279876062,-0.01443153289736665,0.005631814441093175,-0.0670538788059527
JEF,2026-07-08 17:22:47-04:00,"8.01,9.01",51.1,52.470001220703125,108312.94258880615,0.0,0.0,967.2166666666667,0.026810200013759777,0.0003811789079162242,0.011625702232895607,0.010863344417063159,0.07327991836388104,0.09033729280530811,-0.02096440372073649
JFB,2026-07-16 16:55:26-04:00,"1.01,9.01",4.460100173950195,4.449999809265137,3225.035035133362,0.0,0.0,994.5666666666667,-0.002264604894762434,-0.033707780889780325,-0.08977526074421316,-0.1573033346670487,-0.2044943564980477,-0.008988755857864406,-0.2651460096871884
JHX,2026-07-22 18:09:16-04:00,"2.02,9.01",24.78,25.75,172027.2458343506,0.0,0.0,920.7333333333333,0.03914447134786103,-0.0019417179440989196,-0.005048511097732078,0.0029475728155339276,0.032233006745866266,0.06757280664536558,-0.02213591047861041
JMSB,2026-07-28 09:00:15-04:00,"7.01,9.01",23.280000686645508,23.43000030517578,13191.285497665405,12792.780166625977,0.3232634193458008,40.75,0.0064432823928703975,0.005975219284035216,-0.007400805661446963,0.006828845297828012,0.006828845297828012,0.01536494262324184,-0.007400805661446963
JMSB,2026-07-22 08:45:14-04:00,"8.01,9.01",21.940000534057617,22.889999389648438,12870.589710235596,14306.249618530273,0.37051525844623734,44.766666666666666,0.04329985562744776,-0.0030580907248024536,-0.03800781804643494,0.030581073901470468,0.030581073901470468,0.03931854739523999,-0.05422886451008224
JMSB,2026-07-22 08:40:12-04:00,"2.02,9.01",21.940000534057617,22.889999389648438,12870.589710235596,14306.249618530273,0.37051525844623734,49.8,0.04329985562744776,-0.0030580907248024536,-0.03800781804643494,0.030581073901470468,0.030581073901470468,0.03931854739523999,-0.05422886451008224
JOBY,2026-07-28 16:02:08-04:00,"8.01,9.01",7.27,7.164999961853027,790338.839255333,0.0,0.0,1047.8666666666666,-0.014442921340711457,-0.004884835673196197,-0.0376831796739725,-0.03419398281416319,-0.03419398281416319,0.007564574000402224,-0.06489883531941165
JRSH,2026-07-21 08:05:32-04:00,"5.02,9.01",4.539999961853027,4.460000038146973,2644.177565574646,0.0,0.0,84.46666666666667,-0.017621128717675627,0.003363198734820605,0.01793720247125674,0.00224209685182708,0.00224209685182708,0.07399101365101379,-0.0134529018534425
JSPR,2026-07-16 21:50:00-04:00,"1.01,2.01,3.02,5.02,5.03,7.01,9.01",0.774,0.7195000052452087,905.8493129312992,0.0,0.0,700.0,-0.07041342991575106,-0.0885337315481376,-0.11202226918981673,0.20917303464351167,0.005281410549914378,0.4315496370826877,-0.19291177758777556
JSPR,2026-07-16 17:15:34-04:00,"7.01,9.01",0.774,0.7195000052452087,905.8493129312992,0.0,0.0,974.4333333333333,-0.07041342991575106,-0.0885337315481376,-0.11202226918981673,0.20917303464351167,0.005281410549914378,0.4315496370826877,-0.19291177758777556
JTAI,2026-07-21 16:58:30-04:00,"5.02,9.01",2.299999952316284,2.200000047683716,4529.607426047325,0.0,0.0,991.5,-0.04347822030685711,0.1265000185858116,0.16363631240592635,0.07727265190487231,-0.15454546636786315,0.2545000151179051,-0.2636363774291737
JTAI,2026-07-17 17:07:10-04:00,"1.01,2.01,8.01,9.01",2.1689999103546143,2.0325000286102295,5595.351422786713,0.0,0.0,3862.8333333333335,-0.06293217491284642,0.05781061013688915,0.12177118784533314,0.126691232284444,-0.018450195972444572,0.3578844055248358,-0.03242316675470269
JTAI,2026-07-06 08:35:41-04:00,"5.07,8.01,9.01",7.800000190734863,7.894999980926514,5092.919849395752,0.0,0.0,54.31666666666667,0.012179459983154173,-0.01327419223815407,-0.1222292786471475,-0.9320396218762863,-0.607346432916803,0.012032905689823847,-0.9578512340539644
JXN,2026-07-22 16:37:04-04:00,"5.02,7.01,9.01",123.75,122.36000061035156,93882.36586380005,0.0,0.0,1012.9333333333333,-0.011232318300189448,-0.02631579931874173,-0.04911737582748943,-0.04118993862689602,0.000817248068178289,0.010745312530201723,-0.05295851033516086
KALA,2026-07-22 20:13:48-04:00,"8.01,9.01",0.7400000095367432,0.7329999804496765,699.5980180501938,0.0,0.0,796.2,-0.009459498644397102,-0.07230555895049962,-0.12687584888847903,-0.04515690292956431,-0.02319230613792056,-0.0013642389523438325,-0.19508869098194714
KALU,2026-07-22 16:40:15-04:00,"2.02,9.01",164.32000732421875,174.91000366210938,129283.54879760742,0.0,0.0,1009.75,0.06444739450988202,0.009147509068820447,0.02924355455538219,-0.04522327766563827,-0.09444859600125688,0.06626262703807462,-0.1383568489026601
KALU,2026-07-13 16:40:15-04:00,"8.01,9.01",158.5,166.1999969482422,140482.29718017578,0.0,0.0,1009.75,0.048580422386385935,-0.021179328141366582,-0.02785794048760004,-0.04590848233528888,-0.046119094024531404,0.12214201819798842,-0.0666365652924239
KBDC,2026-07-09 16:19:10-04:00,"7.01,9.01",13.56,13.630000114440918,7033.784763336182,0.0,0.0,1030.8333333333333,0.005162250327501283,0.009170946364671195,0.012472492653454292,0.009537792615510243,-0.02421129280523049,0.027145992843174538,-0.030447539131957635
KBR,2026-07-10 16:30:16-04:00,"5.02,9.01",35.47,35.95000076293945,66762.53688812256,0.0,0.0,3899.733333333333,0.013532584238496126,0.004728738952366474,-0.005563303440750733,-0.02419483626884622,-0.02392213051739711,0.019749626409037102,-0.036436777840418766
KEY,2026-07-21 06:31:09-04:00,"2.02,9.01",23.32,22.920000076293945,328180.5053329468,0.0,0.0,178.85,-0.017152655390482607,0.0021814675782771964,0.0028359744258834585,0.0013088971904970936,-0.015924946330854617,0.01745199027917943,-0.016361256490040832
KFRC,2026-07-27 16:05:07-04:00,"2.02,9.01",58.13,56.970001220703125,36520.70283699036,0.0,0.0,1044.8833333333334,-0.01995525166517942,0.02518865241084578,-0.003686201416011281,0.06845704103240147,-0.01825523772587534,0.08267507431193488,-0.028723926541400102
KIDZ,2026-07-28 08:00:42-04:00,"8.01,9.01",0.5936999917030334,0.6956999897956848,3003.1559663414955,0.0,0.0,89.3,0.1718039405728531,0.006180822691472354,-0.09673704618499002,-0.1043553372460323,-0.17392553351812456,0.0780508998142464,-0.24536440440034268
KIDZ,2026-07-27 08:00:45-04:00,"7.01,9.01",0.4189000129699707,0.5120999813079834,2902.069979906082,0.0,0.0,89.25,0.22248738470364726,-0.059753920451715015,-0.085725414508942,0.15211871765158858,0.11853153983210607,0.47666479817757135,-0.14704155634588711
KIDZ,2026-07-21 16:30:36-04:00,"1.01,7.01,9.01",0.5503000020980835,0.5299999713897705,3018.995943546295,0.0,0.0,1019.4,-0.036889025315131274,0.024151016135540493,0.009056645108527661,0.08113213383290274,-0.21660374065275412,0.15056606421737295,-0.22566032953048176
KIDZ,2026-07-06 08:00:39-04:00,"7.01,9.01",0.6799,1.2300000190734863,545.9641564190388,0.0,0.0,89.35,0.809089600049252,0.10569105139490365,0.10569105139490365,-0.1707317356833522,-0.3564227832015312,0.3658535947124575,-0.4537398667259547
KINS,2026-07-23 14:43:59-04:00,"7.01,9.01",19.030000686645508,19.0,10989.419734954834,51756.0,1.5698736071682955,4.016666666666667,-0.0015764942492388911,-0.0036841944644325775,0.03684214541786601,0.05526311774002868,0.05526311774002868,0.08210523504959899,-0.007894716764751286
KINS,2026-07-16 17:17:50-04:00,"2.02,7.01,9.01",19.760000228881836,19.6200008392334,11285.372465133667,0.0,0.0,972.1666666666666,-0.007084989272611919,0.03160035195538713,0.031090656315525544,-0.013761490632750784,0.021916329227025022,0.04791022357294206,-0.03924568933880623
KITT,2026-07-21 07:26:12-04:00,"2.03,3.02",0.8554999828338623,0.8799999952316284,736.2156150341034,0.0,0.0,123.8,0.02863823832773127,-0.04261366368756325,-0.034545429915435855,-0.13329542568215147,-0.11931820413913619,0.022386353245574586,-0.14772726810914427
KITT,2026-07-08 19:25:23-04:00,"3.03,5.03,9.01",1.034999966621399,1.0499999523162842,999.9000107049942,0.0,0.0,844.6166666666667,0.014492740269210325,-0.04761900436850974,0.014285814843214784,-0.08552375682302915,-0.2619047510921274,0.02857151615376763,-0.28571425327638234
KLAC,2026-07-28 16:08:02-04:00,"2.02,9.01",196.66,184.72999572753906,2877210.3040008545,0.0,0.0,1041.9666666666667,-0.06066309504963352,0.011178490170334676,-0.05180529576552695,-0.08082063591642974,-0.010771930534635876,0.035944348742593224,-0.08082063591642974
KLRS,2026-07-20 08:07:21-04:00,"5.02,9.01",4.38,4.320000171661377,8964.160274505615,0.0,0.0,82.65,-0.01369859094489112,0.04206012629340705,-0.034722242918278634,-0.08553244109598812,-0.21990746489645296,0.06238420556449076,-0.25231484010999483
KLRS,2026-07-17 07:05:41-04:00,"7.01,8.01,9.01",4.61,4.440000057220459,2436.5,0.0,0.0,144.31666666666666,-0.036876343336126105,0.14752246047970452,0.1916216275719269,-0.013513526226848871,-0.24099102654769367,0.4076576395164828,-0.2725225276020514
KLRS,2026-07-06 16:11:47-04:00,5.02,4.690000057220459,4.804999828338623,2081.200008392334,1258.9099550247192,0.2016320632244584,1038.2166666666667,0.024520206762282948,-0.0072840475884493605,-0.06555672600916063,-0.026243510474291742,-0.2986472412165947,0.3007284543776978,-0.32778353080809763
KMPR,2026-07-21 09:02:41-04:00,"5.02,9.01",28.37,27.690000534057617,30261.935282707214,0.0,0.0,27.316666666666666,-0.023968962493563062,0.022571324952893157,-0.007222851537812769,-0.02130733626610859,0.10798121030877494,0.12676056920131407,-0.02744673940858422
KMT,2026-07-28 16:19:26-04:00,"5.02,9.01",35.61,35.25,34024.40937805176,0.0,0.0,1030.5666666666666,-0.010109519797809607,-0.01148932707225181,-0.026099238835328054,-0.05134463479332885,-0.05134463479332885,0.00255319581809621,-0.05134463479332885
KMTS,2026-07-14 16:08:33-04:00,"1.01,1.02,2.02,2.03,9.01",24.239999771118164,24.100000381469727,19006.529651641846,0.0,0.0,1041.45,-0.005775552432770503,-0.08609961535664135,-0.037966842366976894,0.029875489707796632,-0.020746887638410372,0.10041493933563017,-0.15352700018147514
KN,2026-07-28 16:21:03-04:00,"5.07,9.01",35.91,35.84000015258789,40288.27066040039,0.0,0.0,1028.95,-0.0019493134896159114,-0.01827563550525202,-0.029296853587896243,-0.005022329922138247,0.007254417422607906,0.020926339196621013,-0.04938617327644923
KN,2026-07-23 16:05:51-04:00,"2.02,9.01",39.0,39.290000915527344,35181.99030303955,0.0,0.0,1044.15,0.007435920910957572,-0.022779344283750502,-0.029396858413858862,-0.043522547103111875,-0.08119120303063077,-0.0027997100480618986,-0.132858261620457
KNSL,2026-07-23 16:11:16-04:00,"2.02,9.01",332.28,341.9804992675781,137352.77545166016,0.0,0.0,1038.7333333333333,0.02919375005290159,-0.001946008113319797,0.03225186968750804,0.021125436450792456,0.032281050439241676,0.11177388005033362,-0.024798195469451834
KNX,2026-07-22 16:10:52-04:00,"2.02,9.01",76.04,80.01000213623047,283878.3349952698,0.0,0.0,1039.1333333333334,0.052209391586407916,-0.0744906752323885,-0.0918634955365516,-0.09598802563651954,-0.12992130977276684,-0.0454943043677305,-0.14623177434385637
KPLT,2026-07-27 16:59:29-04:00,"8.01,9.01",6.800000190734863,6.809999942779541,4609.250025033951,0.0,0.0,1031.5166666666667,0.0014705517300281912,-0.0330396338506771,-0.0633186536107111,-0.0633186536107111,-0.0633186536107111,-0.001439053943867008,-0.12041118627773284
