source,ticker,date,open,d0,pk_d0,d1,pk_d1,d5,pk_d5,d10,pk_d10
trial_update,BCAX,2026-07-17,27.770000457763672,-0.02232628120321345,0.010802997195366482,0.013683801026382891,0.01962549756248122,0.0014403675736176513,0.04141158082727969,-0.06769899305455873,0.04141158082727969
trial_update,BDX,2026-07-08,149.82000732421875,0.006874908082656228,0.012681843569615436,0.01415028042683053,0.020557912306067072,0.06748087610010556,0.06921635702998108,0.02102518850948676,0.08890663071858285
trial_update,BDX,2026-07-08,149.82000732421875,0.006874908082656228,0.012681843569615436,0.01415028042683053,0.020557912306067072,0.06748087610010556,0.06921635702998108,0.02102518850948676,0.08890663071858285
trial_update,BDX,2026-07-08,149.82000732421875,0.006874908082656228,0.012681843569615436,0.01415028042683053,0.020557912306067072,0.06748087610010556,0.06921635702998108,0.02102518850948676,0.08890663071858285
trial_update,BJDX,2026-07-02,1.2400000095367432,-0.06451616314521791,0.6854837887865206,0.1693548681708701,0.6854837887865206,-0.016129016752173708,0.6854837887865206,-0.024193525128260562,0.6854837887865206
trial_update,BIIB,2026-07-10,199.3300018310547,0.04866300536365609,0.057893910500807166,-0.03702405465820213,0.057893910500807166,0.0031103953819906494,0.0825765880894791,0.004063600818507318,0.0825765880894791
trial_update,BIIB,2026-07-09,197.6300048828125,0.007691084228698797,0.011890860631815547,0.057683517759584024,0.06699382637887319,0.0423012720933178,0.0918888223176868,0.023073407103833654,0.0918888223176868
trial_update,BIIB,2026-07-27,201.00999450683594,0.022884464599889354,0.033381458122665686,0.04089349507655249,0.0874583469055159,0.04089349507655249,0.0874583469055159,0.04089349507655249,0.0874583469055159
trial_results,BLCO,2026-07-06,17.299999237060547,-0.011560628000628848,0.009248546501051447,-0.0369941860042059,0.009248546501051447,-0.07745660450914882,0.009248546501051447,-0.07572251582162304,0.009248546501051447
trial_update,BLCO,2026-07-21,16.010000228881836,-0.003747683870013896,0.00780762012573244,-0.0018738717187141152,0.00780762012573244,0.011867615948865318,0.05621484107830832,0.011867615948865318,0.05621484107830832
trial_update,BLCO,2026-07-22,15.760000228881836,0.013959347091335728,0.021573613429573646,0.026015218366605142,0.03362948470484328,0.027918815207329084,0.07296951788254291,0.027918815207329084,0.07296951788254291
fda_drug,CELC,2026-07-14,94.80999755859375,-0.03480640762936249,0.0336462664650401,-0.06876908354561417,0.0336462664650401,-0.049256389507437714,0.0336462664650401,-0.12182254740830722,0.0336462664650401
trial_results,CING,2026-07-02,5.389999866485596,-0.016697528382206506,0.048237520467947936,-0.055658575385700626,0.048237520467947936,-0.13172542778000274,0.048237520467947936,-0.15398885793428296,0.048237520467947936
