accession,ticker,items,et,chars,event_category,is_binding,transaction_value_usd,value_confidence,has_toxic_financing,toxic_signals,revenue,market_cap,shock,key,up20,dn20,fwd_up,fwd_dn,neg,lng
0001171843-26-004799,HAFC,"2.02,9.01",2026-07-21 20:29:44+00:00,10644,DEBT_SETTLEMENT,False,,NONE,False,,270165000.0,823043103.0862656,,HAFC|2026-07-21 20:29:00+00:00,False,False,0.020886010509370223,-0.05110758707665086,False,False
0001140361-26-028716,GYRE,"5.02,7.01,9.01",2026-07-16 20:35:25+00:00,16421,FDA_APPROVAL,False,,NONE,False,,116588000.0,726201200.1059446,,GYRE|2026-07-16 20:35:00+00:00,False,False,0.024000015258789142,-0.10080001831054686,False,True
0001193125-26-312471,GTY,"2.02,9.01",2026-07-22 20:40:14+00:00,35542,DEBT_SETTLEMENT,False,2900000.0,HIGH,False,,221727000.0,1557993903.9090443,0.01307914687881945,GTY|2026-07-22 20:40:00+00:00,False,False,0.011476304017852268,-0.04335513047042594,False,False
0000861459-26-000025,GVA,7.01,2026-07-10 16:16:57+00:00,6799,DEBT_SETTLEMENT,False,,NONE,False,,4424379000.0,4502092546.557526,,GVA|2026-07-10 16:16:00+00:00,False,False,0.033531792523624926,-0.04225923777196283,False,False
0000313143-26-000095,HAE,"5.02,5.07,9.01",2026-07-28 20:28:06+00:00,8397,ADMINISTRATIVE,False,,NONE,False,,1334027000.0,2408381108.3039246,,HAE|2026-07-28 20:28:00+00:00,False,False,0.04537140282506269,-0.003294253350806131,False,False
0000046080-26-000044,HAS,"2.02,9.01",2026-07-21 10:31:24+00:00,3516,ADMINISTRATIVE,False,,NONE,False,,4701300000.0,10490795975.0354,,HAS|2026-07-21 10:31:00+00:00,False,False,0.08260624032123176,-0.0008725648738224789,False,False
0000950157-26-000817,GTX,"5.02,5.03,9.01",2026-07-27 21:06:56+00:00,11135,ADMINISTRATIVE,False,,NONE,False,,3584000000.0,2584197322.864052,,GTX|2026-07-27 21:06:00+00:00,False,False,0.015893602735347123,-0.07298086297658124,False,False
0001104659-26-084887,HASI,"1.01,1.02,2.03,8.01,9.01",2026-07-20 12:00:48+00:00,14550,DEBT_SETTLEMENT,True,,NONE,False,,400502000.0,3497873241.764076,,HASI|2026-07-20 12:00:00+00:00,False,False,0.0063756836560375785,-0.02849737092239979,False,False
0000045012-26-000057,HAL,"2.02,7.01,9.01",2026-07-21 10:53:24+00:00,5835,ADMINISTRATIVE,False,,NONE,False,,22184000000.0,18603777605.446487,,HAL|2026-07-21 10:53:00+00:00,False,False,0.011365253112312512,-0.03170334469128455,False,False
0001636422-26-000085,HCAT,5.07,2026-07-17 22:40:28+00:00,5796,ADMINISTRATIVE,False,,NONE,False,,311136000.0,235047901.45978332,,HCAT|2026-07-17 22:40:00+00:00,False,False,0.004464281437804418,-0.10267857950636927,False,False
0000046080-26-000047,HAS,"5.02,9.01",2026-07-27 21:04:38+00:00,5667,ADMINISTRATIVE,False,,NONE,False,,4701300000.0,10490795975.0354,,HAS|2026-07-27 21:04:00+00:00,False,False,0.05308869131739957,0.0019541885135494486,False,False
0001409970-26-000159,HAPN,"2.02,9.01",2026-07-27 20:12:52+00:00,3473,ADMINISTRATIVE,False,,NONE,False,,,1785356735.4668818,,HAPN|2026-07-27 20:12:00+00:00,False,False,-0.010230120889809902,-0.06751916861060137,False,False
0001213900-26-079616,HCTI,5.07,2026-07-20 20:05:56+00:00,12109,ADMINISTRATIVE,False,,NONE,True,convertible,13891000.0,97781873428.84592,,HCTI|2026-07-20 20:05:00+00:00,False,True,-5.618909861837551e-05,-0.29005616364944375,True,False
0001140361-26-028564,GYRE,"2.02,9.01",2026-07-15 21:09:08+00:00,191648,ADMINISTRATIVE,False,,NONE,True,convertible,116588000.0,726201200.1059446,,GYRE|2026-07-15 21:09:00+00:00,False,False,0.006106864227211517,-0.14198477528157782,True,False
0000049196-26-000062,HBAN,"8.01,9.01",2026-07-23 20:06:57+00:00,9762,ADMINISTRATIVE,False,,NONE,False,,1562000000.0,25656089396.717323,,HBAN|2026-07-23 20:06:00+00:00,False,False,0.014182393322347497,-0.026917520281106166,False,False
0001628280-26-047052,HBCP,"7.01,9.01",2026-07-02 21:31:53+00:00,4309,EARNINGS,False,,NONE,False,,,417215720.9320755,,HBCP|2026-07-02 21:31:00+00:00,False,False,0.04210063537445019,-0.03595484484746014,False,False
0000706129-26-000060,HBNC,"2.02,7.01,9.01",2026-07-22 20:06:47+00:00,4762,ADMINISTRATIVE,False,,NONE,False,,,699392536.1201906,,HBNC|2026-07-22 20:06:00+00:00,False,False,0.08286158440886338,-0.01080807969752573,False,False
0001628280-26-048827,HBCP,"2.02,7.01,8.01,9.01",2026-07-20 20:40:33+00:00,4742,ADMINISTRATIVE,False,,NONE,False,,,417215720.9320755,,HBCP|2026-07-20 20:40:00+00:00,False,False,0.037896213192981865,-0.03789632312661817,False,False
0001193125-26-315151,HCA,"2.02,7.01,8.01,9.01",2026-07-24 11:45:42+00:00,50872,DEBT_SETTLEMENT,False,400000000.0,HIGH,False,,75600000000.0,109602553971.81702,0.005291005291005291,HCA|2026-07-24 11:45:00+00:00,False,False,0.0855427931774484,-0.029957960581833643,False,False
0001193125-26-302539,HCA,"2.02,7.01,9.01",2026-07-14 11:40:57+00:00,27385,FDA_APPROVAL,False,400000000.0,HIGH,False,,75600000000.0,109602553971.81702,0.005291005291005291,HCA|2026-07-14 11:40:00+00:00,False,False,0.07873128014712494,-0.009865567244466633,False,True
0001628280-26-049439,HFWA,"2.02,7.01,8.01,9.01",2026-07-23 21:08:06+00:00,4997,ADMINISTRATIVE,False,,NONE,False,,,766323578.2183075,,HFWA|2026-07-23 21:08:00+00:00,False,False,0.01614230863144539,-0.025531201786115343,False,False
0000775215-26-000063,HBT,"2.02,7.01,8.01,9.01",2026-07-27 11:02:23+00:00,115809,DEBT_SETTLEMENT,False,,NONE,True,warrant_reprice,,781716662.2683563,,HBT|2026-07-27 11:02:00+00:00,False,False,0.09118516710069446,-0.010814864547164404,True,False
0001104659-26-084655,HHH,"7.01,9.01",2026-07-17 20:30:21+00:00,11949,ADMINISTRATIVE,False,,NONE,False,,1474892000.0,4797835532.294083,,HHH|2026-07-17 20:30:00+00:00,False,False,-0.003553155170996636,-0.07234229566701145,False,False
0000049196-26-000060,HBAN,"2.02,9.01",2026-07-23 10:16:20+00:00,133095,FDA_APPROVAL,False,,NONE,False,,1562000000.0,25656089396.717323,,HBAN|2026-07-23 10:16:00+00:00,False,False,0.010592583127746025,-0.03206409739764038,False,True
0001140361-26-028827,HGV,"1.01,2.03,9.01",2026-07-17 20:20:51+00:00,7770,DEBT_SETTLEMENT,True,849000000.0,HIGH,False,,4513000000.0,4109786825.3960686,0.18812319964546864,HGV|2026-07-17 20:20:00+00:00,False,False,0.0312000274658204,-0.04500000000000004,False,False
0000731012-26-000040,HCSG,"2.02,9.01",2026-07-22 11:04:17+00:00,17553,DEBT_SETTLEMENT,False,,NONE,False,,1837173000.0,1199878831.15139,,HCSG|2026-07-22 11:04:00+00:00,False,False,0.01882549629118846,-0.12993653801735805,False,False
0001104659-26-083909,HHH,9.01,2026-07-15 20:33:55+00:00,201094,ADMINISTRATIVE,False,2100000000.0,HIGH,True,going_concern,1474892000.0,4797835532.294083,1.4238330670991504,HHH|2026-07-15 20:33:00+00:00,False,False,0.016237345927671898,-0.08636625962324629,True,False
0001213900-26-078776,HEI,"1.01,2.03,7.01,8.01,9.01",2026-07-16 21:12:32+00:00,16473,DILUTION_OFFERING,True,,NONE,True,shelf,4485044000.0,788254410.4121819,,HEI|2026-07-16 21:12:00+00:00,False,False,0.034327053435489585,-0.01639581227756659,True,False
0001140361-26-027453,HGV,"5.02,9.01",2026-07-02 20:39:03+00:00,8807,DILUTION_OFFERING,False,,NONE,False,,4513000000.0,4109786825.3960686,,HGV|2026-07-02 20:39:00+00:00,False,False,0.010882009988563812,-0.07111497160861735,True,False
0001822492-26-000116,HLMN,"2.02,7.01,9.01",2026-07-13 11:43:14+00:00,8582,DEBT_SETTLEMENT,False,,NONE,False,,1552224000.0,1847926829.143381,,HLMN|2026-07-13 11:43:00+00:00,False,False,0.09691914225135934,-0.0025673916591080204,False,False
0001822492-26-000122,HLMN,"1.01,9.01",2026-07-22 20:33:41+00:00,8989,DEBT_SETTLEMENT,True,,NONE,False,,1552224000.0,1847926829.143381,,HLMN|2026-07-22 20:33:00+00:00,False,False,0.03767216567149534,-0.03191484917502996,False,False
0000793952-26-000058,HOG,"7.01,9.01",2026-07-23 21:28:11+00:00,4365,ADMINISTRATIVE,False,,NONE,False,,3603979000.0,3325685694.509964,,HOG|2026-07-23 21:28:00+00:00,False,False,0.002468218580495174,-0.07613439265121402,False,False
0001822928-26-000063,HLLY,"8.01,9.01",2026-07-14 12:38:18+00:00,3189,DEBT_SETTLEMENT,False,,NONE,False,,613514000.0,345834013.2799082,,HLLY|2026-07-14 12:38:00+00:00,False,False,0.1007751930820906,-0.023255792462719804,False,False
0001680873-26-000051,HFFG,"1.01,3.02,8.01,9.01",2026-07-23 12:42:26+00:00,7597,ADMINISTRATIVE,True,,NONE,False,,1228282000.0,130928870.93563843,,HFFG|2026-07-23 12:42:00+00:00,False,False,0.030120525621057048,-0.12048188704574891,True,False
0000793952-26-000055,HOG,"2.02,9.01",2026-07-23 10:50:04+00:00,3282,ADMINISTRATIVE,False,,NONE,False,,3603979000.0,3325685694.509964,,HOG|2026-07-23 10:50:00+00:00,False,False,0.009559405229606854,-0.11773203922015685,False,False
0001331520-26-000106,HOMB,"2.02,7.01,9.01",2026-07-15 21:19:32+00:00,3316,ADMINISTRATIVE,False,,NONE,False,,,5263970748.039101,,HOMB|2026-07-15 21:19:00+00:00,False,False,0.04315827841649611,-0.011375047157265561,False,False
0001213900-26-081010,HODO,5.02,2026-07-23 21:21:07+00:00,3837,ADMINISTRATIVE,False,,NONE,False,,105.0,96970388.89284897,,HODO|2026-07-23 21:21:00+00:00,False,True,-0.025798391656391972,-0.5966386838734081,False,False
0000916789-26-000094,HELE,"2.02,9.01",2026-07-08 10:50:52+00:00,57183,DEBT_SETTLEMENT,False,,NONE,False,,1786290000.0,485908089.6847973,,HELE|2026-07-08 10:50:00+00:00,False,False,0.08713386879124241,-0.06807558701891159,False,False
0000850141-26-000027,HMN,"1.01,2.03,9.01",2026-07-21 20:16:29+00:00,31162,MA_ACTIVITY,True,,NONE,False,,1701400000.0,1804041741.0861053,,HMN|2026-07-21 20:16:00+00:00,False,False,0.02840033362388228,-0.02724111076382163,False,True
0000850141-26-000028,HMN,"1.01,2.03,9.01",2026-07-21 20:17:37+00:00,32132,DEBT_SETTLEMENT,True,125000000.0,HIGH,False,,1701400000.0,1804041741.0861053,0.07346890795815211,HMN|2026-07-21 20:17:00+00:00,False,False,0.02840033362388228,-0.02724111076382163,False,False
0001104659-26-085050,HNVR,"5.02,9.01",2026-07-20 20:00:17+00:00,14786,ADMINISTRATIVE,False,,NONE,False,,,145530463.53047562,,HNVR|2026-07-20 20:00:00+00:00,False,False,0.05882352941176472,-0.06176473580154718,False,False
0001364479-26-000108,HRI,"2.02,9.01",2026-07-28 10:31:54+00:00,4524,ADMINISTRATIVE,False,,NONE,False,,862000000.0,4268239744.86203,,HRI|2026-07-28 10:31:00+00:00,False,False,0.0304521492175307,-0.1436481431260307,False,False
0001104659-26-086247,HNVR,"2.02,9.01",2026-07-23 20:00:11+00:00,93192,EARNINGS,False,2.2,HIGH,False,,,145530463.53047562,,HNVR|2026-07-23 20:00:00+00:00,False,False,0.07741422886677074,-0.008379851913327241,False,False
0001213900-26-081825,HSCS,"1.01,9.01",2026-07-27 20:26:52+00:00,10248,MA_ACTIVITY,True,,NONE,False,,4319.0,7042914.147254944,,HSCS|2026-07-27 20:26:00+00:00,False,True,0.03571422663096557,-0.2448979641486584,False,True
0001213900-26-081007,HSCS,"7.01,9.01",2026-07-23 21:20:13+00:00,21044,MA_ACTIVITY,False,,NONE,False,,4319.0,7042914.147254944,,HSCS|2026-07-23 21:20:00+00:00,False,True,0.047131150344212,-0.24180328669774842,False,True
0001213900-26-078500,HOVR,"2.02,9.01",2026-07-16 12:17:25+00:00,13697,EARNINGS,False,,NONE,False,,,60222318.78209138,,HOVR|2026-07-16 12:17:00+00:00,False,True,0.06544508973495033,-0.23298426231386737,False,False
0001213900-26-076056,HODO,"2.01,3.02,5.01,5.02,5.03,8.01,9.01",2026-07-07 21:20:45+00:00,30083,MA_ACTIVITY,False,,NONE,True,convertible,105.0,96970388.89284897,,HODO|2026-07-07 21:20:00+00:00,False,True,0.09826587006380527,-0.5086127332608799,True,False
0001213900-26-077218,HSCS,"3.02,5.02,9.01",2026-07-10 21:00:18+00:00,17681,MA_ACTIVITY,False,,NONE,False,,4319.0,7042914.147254944,,HSCS|2026-07-10 21:00:00+00:00,False,True,0.10266158523871782,-0.29657796831118066,True,True
0001628280-26-049836,HTO,"2.02,9.01",2026-07-27 20:45:45+00:00,3652,ADMINISTRATIVE,False,,NONE,False,,805594000.0,1803169734.156189,,HTO|2026-07-27 20:45:00+00:00,False,False,0.03774160486345868,-0.04184070792282801,False,False
0001645590-26-000072,HPE,"5.02,7.01,9.01",2026-07-24 11:47:39+00:00,10678,ADMINISTRATIVE,False,,NONE,True,convertible,34296000000.0,28407760740.854458,,HPE|2026-07-24 11:47:00+00:00,False,False,0.02307693649821574,-0.09979208709628251,True,False
0001128361-26-000033,HOPE,"2.02,7.01,8.01,9.01",2026-07-27 12:05:21+00:00,64969,EARNINGS,False,17100000.0,HIGH,False,,,1348451123.3560371,,HOPE|2026-07-27 12:05:00+00:00,False,False,0.038700306568521636,-0.0032858763999061846,False,False
0001213900-26-081833,HSCS,9.01,2026-07-27 20:30:54+00:00,162285,MA_ACTIVITY,False,,NONE,False,,4319.0,7042914.147254944,,HSCS|2026-07-27 20:30:00+00:00,False,True,0.03571422663096557,-0.2448979641486584,False,True
0001104659-26-086684,HTH,5.07,2026-07-24 21:00:35+00:00,13124,ADMINISTRATIVE,False,,NONE,False,,,2053227335.4233055,,HTH|2026-07-24 21:00:00+00:00,False,False,0.019196471351847988,-0.022374803639607088,False,False
0001538263-26-000091,HTB,8.01,2026-07-07 12:56:15+00:00,2730,ADMINISTRATIVE,False,,NONE,False,,,700737773.7425919,,HTB|2026-07-07 12:56:00+00:00,False,False,0.026909390299075575,-0.06667991067540069,False,False
0001538263-26-000095,HTB,"2.02,7.01,9.01",2026-07-23 12:05:34+00:00,58790,EARNINGS,False,2400000.0,HIGH,False,,,700737773.7425919,,HTB|2026-07-23 12:05:00+00:00,False,False,0.08873512732142785,-0.010488777411485684,False,False
0001280784-26-000035,HTGC,"1.01,2.03,8.01,9.01",2026-07-24 20:16:12+00:00,10063,DILUTION_OFFERING,False,,NONE,True,shelf,,3188408098.042454,,HTGC|2026-07-24 20:16:00+00:00,False,False,0.02972803634120358,-0.008222650916543728,True,False
0001104659-26-086298,HTH,"7.01,9.01",2026-07-23 20:46:22+00:00,30863,DEBT_SETTLEMENT,False,,NONE,False,,,2053227335.4233055,,HTH|2026-07-23 20:46:00+00:00,False,False,0.031977487723730436,-0.01637245810054233,False,False
0001104659-26-084095,HRMY,"2.02,5.02,7.01,9.01",2026-07-16 12:35:13+00:00,16775,ADMINISTRATIVE,False,261000000.0,HIGH,False,,868453000.0,1662692146.9530544,0.30053439852243014,HRMY|2026-07-16 12:35:00+00:00,False,False,0.10724978735177615,-0.03385263726652832,False,False
0001104659-26-086295,HTH,"2.02,8.01,9.01",2026-07-23 20:45:19+00:00,65614,ADMINISTRATIVE,False,,NONE,False,,,2053227335.4233055,,HTH|2026-07-23 20:45:00+00:00,False,False,0.031977487723730436,-0.01637245810054233,False,False
0001280784-26-000032,HTGC,"2.02,8.01",2026-07-21 12:44:20+00:00,7350,ADMINISTRATIVE,False,,NONE,False,,,3188408098.042454,,HTGC|2026-07-21 12:44:00+00:00,False,False,0.01329623695568749,-0.03525044478261119,False,False
0001193125-26-308486,HWC,"8.01,9.01",2026-07-20 13:17:22+00:00,12901,MA_ACTIVITY,False,,NONE,False,,,4772552927.57325,,HWC|2026-07-20 13:17:00+00:00,False,False,-0.0034954116963680226,-0.04995233749899386,False,True
0000950103-26-011085,HTZ,8.01,2026-07-23 20:03:48+00:00,4849,ADMINISTRATIVE,False,,NONE,False,,8504000000.0,1637843178.482224,,HTZ|2026-07-23 20:03:00+00:00,False,False,0.06842105098048079,-0.17894738823423118,False,False
0000893847-26-000081,HWBK,8.01,2026-07-14 21:23:04+00:00,15919,DILUTION_OFFERING,False,,NONE,False,,,213463469.8262329,,HWBK|2026-07-14 21:23:00+00:00,False,False,0.04636363240031449,-0.07402593439275573,True,False
0001628280-26-050168,HURN,"2.02,9.01",2026-07-28 20:14:18+00:00,4022,ADMINISTRATIVE,False,,NONE,False,,1699143000.0,2638434870.3335724,,HURN|2026-07-28 20:14:00+00:00,True,False,0.2475732838115996,0.010356132741386581,False,False
0001628280-26-049857,HURN,5.02,2026-07-27 21:29:58+00:00,6417,ADMINISTRATIVE,False,,NONE,False,,1699143000.0,2638434870.3335724,,HURN|2026-07-27 21:29:00+00:00,True,False,0.44274741743848334,0.007928534056599768,False,False
0001628280-26-049453,HYLN,8.01,2026-07-23 22:18:30+00:00,3890,ADMINISTRATIVE,False,42000000.0,HIGH,False,,3475000.0,385960607.5654707,12.086330935251798,HYLN|2026-07-23 22:18:00+00:00,False,True,-0.02933988251852082,-0.21515894415898984,False,False
0001193125-26-310272,HWC,"2.02,7.01,9.01",2026-07-21 20:00:58+00:00,152505,MA_ACTIVITY,False,2900000000.0,HIGH,False,,,4772552927.57325,,HWC|2026-07-21 20:00:00+00:00,False,False,0.012641646668466455,-0.02586994035589585,False,True
0001104659-26-081616,HYPD,"5.02,9.01",2026-07-08 13:01:16+00:00,6974,ADMINISTRATIVE,False,,NONE,False,,813455.0,36673604.285851,,HYPD|2026-07-08 13:01:00+00:00,False,False,0.13770324552564972,-0.17314488436277364,False,False
0001628280-26-049934,HUBB,"2.02,9.01",2026-07-28 12:02:27+00:00,4634,ADMINISTRATIVE,False,,NONE,False,,5844600000.0,22458562263.1427,,HUBB|2026-07-28 12:02:00+00:00,False,False,0.050016872699791604,-0.04042253564631315,False,False
0001437749-26-023199,ICCC,"2.02,9.01",2026-07-09 20:08:54+00:00,4298,ADMINISTRATIVE,False,,NONE,False,,27644174.0,56988863.025359154,,ICCC|2026-07-09 20:08:00+00:00,False,False,0.054925902334273635,-0.06974718152662218,False,False
0001104659-26-084862,HUT,"8.01,9.01",2026-07-20 11:20:47+00:00,17696,CLINICAL_RESULT,False,,NONE,False,,235118000.0,5076948680.489136,,HUT|2026-07-20 11:20:00+00:00,False,False,0.10746032814505524,-0.04232706552689747,False,True
0001493152-26-034923,HYMC,"2.02,7.01,9.01",2026-07-28 10:45:19+00:00,13643,EARNINGS,False,,NONE,False,,,313692402.9236069,,HYMC|2026-07-28 10:45:00+00:00,False,False,0.024008035327614863,-0.06813621069055575,False,False
0000039311-26-000059,IBCP,"5.02,9.01",2026-07-27 18:38:19+00:00,4795,ADMINISTRATIVE,False,,NONE,False,,32075000.0,631225855.3199387,,IBCP|2026-07-27 18:38:00+00:00,False,False,0.03551550937836212,-0.004505649907443288,False,False
0001493152-26-033587,HYMC,"7.01,9.01",2026-07-16 21:25:30+00:00,5960,ADMINISTRATIVE,False,,NONE,False,,,313692402.9236069,,HYMC|2026-07-16 21:25:00+00:00,True,False,0.22306717495923545,-0.014871582988745247,False,False
0001040896-26-000023,IDN,5.02,2026-07-22 20:13:11+00:00,4401,ADMINISTRATIVE,False,,NONE,False,,22666000.0,90568464.53781939,,IDN|2026-07-22 20:13:00+00:00,False,False,0.030054615441589272,-0.019125729513607248,False,False
0001040896-26-000026,IDN,"5.03,9.01",2026-07-23 20:08:08+00:00,7713,ADMINISTRATIVE,False,,NONE,False,,22666000.0,90568464.53781939,,IDN|2026-07-23 20:08:00+00:00,False,False,0.00802138270408359,-0.04010697726870094,False,False
0001493152-26-033283,HYMC,"5.02,7.01,9.01",2026-07-15 11:05:31+00:00,20776,ADMINISTRATIVE,False,,NONE,False,,,313692402.9236069,,HYMC|2026-07-15 11:05:00+00:00,False,False,0.0015978017034916636,-0.17744811302231023,False,False
0001104659-26-081472,IE,"1.01,9.01",2026-07-08 01:30:24+00:00,10748,ADMINISTRATIVE,False,2000000.0,HIGH,False,,3244000.0,1783735479.7226028,0.6165228113440198,IE|2026-07-08 01:30:00+00:00,False,False,0.0436233532575645,-0.07017625119865734,False,False
0001193125-26-313363,HZO,"2.02,9.01",2026-07-23 12:00:14+00:00,33836,DEBT_SETTLEMENT,False,,NONE,False,,2309288000.0,547750137.5852394,,HZO|2026-07-23 12:00:00+00:00,False,False,0.1613106766274255,-0.03544423466013047,False,False
0001420720-26-000012,IBIO,"5.08,8.01,9.01",2026-07-17 20:08:53+00:00,6914,ADMINISTRATIVE,False,,NONE,False,,400000.0,20440820.690235138,,IBIO|2026-07-17 20:08:00+00:00,False,False,0.057553988301194625,-0.07194246393597348,False,False
0001193125-26-297668,HURA,"2.03,9.01",2026-07-07 21:30:14+00:00,6780,DEBT_SETTLEMENT,False,,NONE,False,,0.0,126118252.56543064,,HURA|2026-07-07 21:30:00+00:00,False,False,0.16331097390100502,-0.05592841425822115,False,False
0001213900-26-078375,ILLR,3.01,2026-07-15 21:00:14+00:00,4871,ADMINISTRATIVE,False,,NONE,False,,21622000.0,2854940573.611227,,ILLR|2026-07-15 21:00:00+00:00,True,False,0.2661290648204353,-0.19354839329913054,True,False
0001437749-26-023670,IIIN,"2.02,9.01",2026-07-16 10:30:09+00:00,4154,ADMINISTRATIVE,False,,NONE,False,,647706000.0,720493277.1880531,,IIIN|2026-07-16 10:30:00+00:00,False,False,0.06571427602616575,-0.05428568522135413,False,False
0000039311-26-000056,IBCP,"2.02,9.01",2026-07-23 10:01:02+00:00,46986,ADMINISTRATIVE,False,28180000.0,HIGH,False,,32075000.0,631225855.3199387,0.8785658612626657,IBCP|2026-07-23 10:01:00+00:00,False,False,0.06370814543292047,-0.03934113021598584,False,False
0001193125-26-314167,IMA,"5.02,8.01,9.01",2026-07-23 20:25:51+00:00,9878,ADMINISTRATIVE,False,,NONE,False,,800000.0,372070037.65090084,,IMA|2026-07-23 20:25:00+00:00,False,False,0.0920626808172269,-0.02025776430105375,False,False
0001193125-26-313400,IKT,"7.01,9.01",2026-07-23 12:32:45+00:00,9161,FDA_APPROVAL,False,,NONE,False,,0.0,126678283.05323005,,IKT|2026-07-23 12:32:00+00:00,False,False,0.17401392342393418,-0.006960494981316456,False,True
0001193125-26-302580,IKT,"8.01,9.01",2026-07-14 12:11:11+00:00,8400,CLINICAL_RESULT,False,50.0,HIGH,True,"atm,shelf",0.0,126678283.05323005,,IKT|2026-07-14 12:11:00+00:00,False,False,0.0975348185368552,-0.10000006653541449,True,False
0001104659-26-085238,IIPR,"8.01,9.01",2026-07-21 12:30:37+00:00,6916,ADMINISTRATIVE,False,,NONE,False,,265955000.0,1485203047.0,,IIPR|2026-07-21 12:30:00+00:00,False,False,-0.00046668917029502044,-0.06642813532751557,False,False
0002007919-26-000037,INBX,"1.01,2.03,3.02,7.01,9.01",2026-07-16 20:06:13+00:00,11739,DILUTION_OFFERING,True,,NONE,False,,1300000.0,1173174215.8458023,,INBX|2026-07-16 20:06:00+00:00,False,False,0.05583752100658024,-0.10584913497294901,True,False
0001104659-26-085237,IEP,"1.01,7.01,9.01",2026-07-21 12:29:38+00:00,16053,ADMINISTRATIVE,False,700000000.0,HIGH,False,,9658000000.0,4621764489.536558,0.0724787740733071,IEP|2026-07-21 12:29:00+00:00,False,False,0.040397327236217695,-0.0013245335932716706,False,False
0000776901-26-000126,INDB,"7.01,9.01",2026-07-27 20:05:40+00:00,3082,ADMINISTRATIVE,False,,NONE,False,,,3358842100.629387,,INDB|2026-07-27 20:05:00+00:00,False,False,0.017330160434371633,-0.01024590145627624,False,False
0001628280-26-049290,IMAX,"2.02,9.01",2026-07-23 12:05:07+00:00,3571,ADMINISTRATIVE,False,,NONE,False,,410212000.0,2014770119.3453293,,IMAX|2026-07-23 12:05:00+00:00,False,False,0.13016635523875753,-0.011876484991023228,False,False
0001493152-26-033829,IMMX,8.01,2026-07-20 10:05:18+00:00,2993,ADMINISTRATIVE,False,,NONE,False,,,105821189.56986809,,IMMX|2026-07-20 10:05:00+00:00,False,False,0.0053799629211426225,-0.15200004577636717,False,False
0000776901-26-000121,INDB,"2.02,7.01,9.01",2026-07-16 20:14:28+00:00,3924,ADMINISTRATIVE,False,,NONE,False,,,3358842100.629387,,INDB|2026-07-16 20:14:00+00:00,False,False,0.035508535655847995,-0.044109299897445164,False,False
0000879169-26-000048,INCY,"8.01,9.01",2026-07-06 20:06:20+00:00,10569,FDA_APPROVAL,False,,NONE,False,,5141242000.0,16826945057.0887,,INCY|2026-07-06 20:06:00+00:00,False,False,0.012252211829852477,-0.04015996996278848,False,True
0001493152-26-034428,INBS,"7.01,9.01",2026-07-23 21:00:13+00:00,11147,ADMINISTRATIVE,False,,NONE,False,,3052532.0,70486342.34368134,,INBS|2026-07-23 21:00:00+00:00,False,False,0.03314920656665388,-0.1602209784646107,False,False
0001493152-26-034018,INBS,"7.01,9.01",2026-07-21 12:50:36+00:00,10410,FDA_APPROVAL,False,,NONE,False,,3052532.0,70486342.34368134,,INBS|2026-07-21 12:50:00+00:00,False,True,0.015075362435176265,-0.23618091776775518,False,True
0000049938-26-000031,IMO,"7.01,9.01",2026-07-15 20:38:50+00:00,3651,ADMINISTRATIVE,False,,NONE,False,,,42705203754.35048,,IMO|2026-07-15 20:38:00+00:00,False,False,0.0732940576499086,-0.00891300010614482,False,False
0000879169-26-000053,INCY,"2.02,9.01",2026-07-28 11:02:34+00:00,3003,ADMINISTRATIVE,False,,NONE,False,,5141242000.0,16826945057.0887,,INCY|2026-07-28 11:02:00+00:00,False,False,0.09910882346988337,-0.01181349680213728,False,False
0002019804-26-000006,IMSR,5.02,2026-07-17 20:28:15+00:00,3714,ADMINISTRATIVE,False,,NONE,False,,248357.0,,,IMSR|2026-07-17 20:28:00+00:00,True,False,0.21290317221809363,-0.03440867117587121,False,False
0001193125-26-294505,IMMR,"5.08,8.01,9.01",2026-07-02 20:08:25+00:00,7347,ADMINISTRATIVE,False,,NONE,False,,1730694000.0,249452520.22087097,,IMMR|2026-07-02 20:08:00+00:00,False,False,0.03566118431470744,-0.06686475601631392,False,False
0002019804-26-000013,IMSR,"7.01,9.01",2026-07-21 13:15:49+00:00,53659,FDA_APPROVAL,False,,NONE,False,,248357.0,,,IMSR|2026-07-21 13:15:00+00:00,False,False,0.12015889521514977,-0.04270102924853869,False,True
0001193805-26-000916,IMUX,5.02,2026-07-06 20:22:14+00:00,4677,ADMINISTRATIVE,False,,NONE,False,,,787231710.0816107,,IMUX|2026-07-06 20:22:00+00:00,False,False,0.06350804351856865,-0.11290324544724661,False,False
0001628280-26-049931,INFU,7.01,2026-07-28 11:40:15+00:00,3889,ADMINISTRATIVE,False,,NONE,False,,143436000.0,204463904.31513214,,INFU|2026-07-28 11:40:00+00:00,False,False,0.06044535274419527,-0.008483554731397613,False,False
0001046257-26-000224,INGR,7.01,2026-07-06 10:12:19+00:00,6943,MA_ACTIVITY,False,,NONE,False,,7219000000.0,6912281657.135468,,INGR|2026-07-06 10:12:00+00:00,False,False,0.03796227021921217,-0.014010514212704606,False,True
0002019804-26-000018,IMSR,"5.02,7.01,9.01",2026-07-28 20:35:43+00:00,16116,ADMINISTRATIVE,False,,NONE,False,,248357.0,,,IMSR|2026-07-28 20:35:00+00:00,False,False,0.06526100562658277,-0.07530120453087219,False,False
