ticker,direction,move,move_date,last_close,median_dollars,n_filings,forms,has_8k,has_offering,has_merger,has_13d,has_insider,bearish_item,bullish_item,scheduled_item,no_filing
OPAD,down,-0.2239382019022489,2026-07-17,3.9200000762939453,255192.00496673584,0,,False,False,False,False,False,False,False,False,True
ONTO,down,-0.2605927263045089,2026-07-22,218.30999755859375,379024417.8588867,-1,,False,False,False,False,False,False,False,False,False
OPK,up,0.3306451318291299,2026-07-28,1.3700000047683716,3533088.0226135254,4,"10-Q,4,8-K",True,False,False,False,True,False,False,True,False
OPTX,down,-0.3015612204837017,2026-07-01,5.875,4979591.8394088745,0,,False,False,False,False,False,False,False,False,True
ORN,down,-0.24143694894336953,2026-07-29,9.079999923706055,5940486.036491394,1,8-K,True,False,False,False,False,False,False,True,False
OTEX,up,0.20260216590422941,2026-07-23,25.8799991607666,31339009.245300293,1,8-K,True,False,False,False,False,False,True,False,False
OTLY,up,0.6751380693817546,2026-07-21,15.260000228881836,632074.9750137329,0,,False,False,False,False,False,False,False,False,True
PAVS,up,0.5231957920350991,2026-07-23,4.809999942779541,582971.9930648804,0,,False,False,False,False,False,False,False,False,True
PAYC,up,0.2178803308263959,2026-07-23,168.9199981689453,111951422.90039062,0,,False,False,False,False,False,False,False,False,True
PCOR,up,0.22103207428519012,2026-07-23,50.15999984741211,136352246.8345642,0,,False,False,False,False,False,False,False,False,True
PDC,up,0.26479747493188355,2026-07-14,3.569999933242798,276777.00963020325,2,6-K,False,False,False,False,False,False,False,False,False
PDC,down,-0.20374221013133242,2026-07-10,3.569999933242798,276777.00963020325,2,6-K,False,False,False,False,False,False,False,False,False
PCTY,up,0.20058039069712352,2026-07-23,144.7899932861328,77162824.269104,0,,False,False,False,False,False,False,False,False,True
PD,up,0.24681345147107292,2026-07-23,10.760000228881836,16449643.218135834,2,"144,4",False,False,False,False,True,False,False,False,False
PEGA,down,-0.20990274375476548,2026-07-16,30.950000762939453,79497498.74038696,0,,False,False,False,False,False,False,False,False,True
PEPG,up,0.3295454129822981,2026-07-02,1.7100000381469727,1418163.9614582062,0,,False,False,False,False,False,False,False,False,True
PEPG,down,-0.2000000496705353,2026-07-15,1.7100000381469727,1418163.9614582062,0,,False,False,False,False,False,False,False,False,True
PEW,up,0.21276596608125264,2026-07-06,2.4700000286102295,1070345.982170105,1,8-K,True,False,False,False,False,False,False,False,False
PENG,up,0.25131561738664954,2026-07-08,43.70000076293945,243421204.83398438,3,"10-Q,8-K,8-K/A",True,False,False,False,False,False,False,True,False
PENG,down,-0.3105815286437277,2026-07-13,43.70000076293945,243421204.83398438,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
PHOE,up,0.26545453312421086,2026-07-17,21.010000228881836,494000.0,-1,,False,False,False,False,False,False,False,False,False
PHOE,down,-0.27123286626110343,2026-07-21,21.010000228881836,494000.0,-1,,False,False,False,False,False,False,False,False,False
PLRZ,down,-0.23579363235849882,2026-07-23,11.699999809265137,418571.98963165283,0,,False,False,False,False,False,False,False,False,True
PLSE,up,0.2446808017241504,2026-07-15,34.25,7541760.112380981,0,,False,False,False,False,False,False,False,False,True
PMN,up,0.23890786066037384,2026-07-28,14.0600004196167,1126059.9823951721,1,8-K,True,False,False,False,False,False,True,True,False
PMN,down,-0.22281164944803888,2026-07-20,14.0600004196167,1126059.9823951721,0,,False,False,False,False,False,False,False,False,True
POWL,down,-0.23128635108971307,2026-07-23,186.38999938964844,206432493.31054688,0,,False,False,False,False,False,False,False,False,True
POWI,down,-0.21961648003996037,2026-07-22,56.56999969482422,59311033.79058838,0,,False,False,False,False,False,False,False,False,True
PRE,up,0.2650386309077253,2026-07-07,18.020000457763672,2466089.967727661,2,"20-F/A,4",False,False,False,False,True,False,False,False,False
PRLD,up,0.22976504751190596,2026-07-24,4.710000038146973,1446911.9676589966,0,,False,False,False,False,False,False,False,False,True
PRME,down,-0.24458872381240193,2026-07-08,3.0299999713897705,11797695.599365234,1,8-K,True,False,False,False,False,False,True,False,False
PSIX,down,-0.23373494128181405,2026-07-22,25.440000534057617,12768308.10623169,0,,False,False,False,False,False,False,False,False,True
PSNL,down,-0.23456793566075718,2026-07-17,11.729999542236328,54927938.436317444,2,"144,4",False,False,False,False,True,False,False,False,False
PSN,down,-0.349991931512315,2026-07-29,40.31999969482422,56864412.17765808,2,"10-Q,8-K",True,False,False,False,False,False,False,True,False
PVLA,down,-0.2104426533406839,2026-07-20,142.60000610351562,31108922.819519043,3,"144,4,8-K",True,False,False,False,True,False,True,False,False
PYPL,up,0.2517652233946328,2026-07-09,58.349998474121094,672292156.048584,0,,False,False,False,False,False,False,False,False,True
PUMP,down,-0.24871229407582296,2026-07-22,10.210000038146973,56209932.59811401,0,,False,False,False,False,False,False,False,False,True
QCLS,down,-0.250746250173832,2026-07-23,2.509999990463257,621796.0063934326,0,,False,False,False,False,False,False,False,False,True
QBTS,up,0.20357812034488076,2026-07-27,16.18000030517578,349677461.4784241,7,"144,25,4,8-A12B,8-K,CERT",True,False,False,False,True,False,False,True,False
QBTS,down,-0.20037806246188228,2026-07-09,16.18000030517578,349677461.4784241,1,8-K,True,False,False,False,False,False,False,True,False
PYPD,down,-0.2737864193631807,2026-07-21,4.079999923706055,1279631.930923462,12,"4,6-K",False,False,False,False,True,False,False,False,False
PYXS,up,0.2479674331856172,2026-07-07,2.9200000762939453,2277777.0650863647,4,"144,4,8-K,SCHEDULE 13G/A",True,False,False,False,True,True,True,True,False
PYXS,down,-0.2540716574432845,2026-07-07,2.9200000762939453,2277777.0650863647,4,"144,4,8-K,SCHEDULE 13G/A",True,False,False,False,True,True,True,True,False
QMCO,up,0.20312497206032387,2026-07-16,10.449999809265137,8539609.238433838,1,S-1,False,True,False,False,False,False,False,False,False
QNC,down,-0.21090906316583802,2026-07-10,1.940000057220459,1917089.9641513824,-1,,False,False,False,False,False,False,False,False,False
QNCX,up,0.23249297085945342,2026-07-27,22.0,506257.9917907715,0,,False,False,False,False,False,False,False,False,True
QTTB,up,0.9072256099921248,2026-07-13,14.640000343322754,6875777.876472473,5,"424B5,8-K,SCHEDULE 13G,SCHEDULE 13G/A",True,True,False,False,False,False,True,True,False
QTTB,down,-0.2965387954994778,2026-07-13,14.640000343322754,6875777.876472473,5,"424B5,8-K,SCHEDULE 13G,SCHEDULE 13G/A",True,True,False,False,False,False,True,True,False
QXL,down,-0.2086466349056082,2026-07-23,4.210000038146973,352716.0040855408,0,,False,False,False,False,False,False,False,False,True
RCEL,down,-0.23892100113016834,2026-07-06,4.440000057220459,1238768.9571380615,0,,False,False,False,False,False,False,False,False,True
RBNE,up,0.2735425515149843,2026-07-23,2.509999990463257,384280.9985399246,2,"424B5,6-K",False,True,False,False,False,False,False,False,False
RBNE,down,-0.4366196928883178,2026-07-24,2.509999990463257,384280.9985399246,2,"424B5,6-K",False,True,False,False,False,False,False,False,False
RCKY,up,0.2244389112834564,2026-07-23,49.099998474121094,1961760.0372314453,0,,False,False,False,False,False,False,False,False,True
RDWR,down,-0.20874279226142578,2026-07-24,23.350000381469727,5944068.014907837,0,,False,False,False,False,False,False,False,False,True
REAX,down,-0.23394499727295093,2026-07-16,1.649999976158142,7537107.9808831215,5,"425,6-K",False,False,True,False,False,False,False,False,False
RELL,up,0.21154910702513252,2026-07-23,16.690000534057617,2766791.918182373,18,"144,4,8-K",True,False,False,False,True,False,False,True,False
RELL,down,-0.23510537270921483,2026-07-23,16.690000534057617,2766791.918182373,18,"144,4,8-K",True,False,False,False,True,False,False,True,False
REPL,down,-0.3800695441845704,2026-07-28,5.409999847412109,33850022.22614288,4,"ARS,DEF 14A,DEFA14A,S-3/A",False,True,False,False,False,False,False,False,False
RFL,down,-0.39947089997148433,2026-07-01,1.9900000095367432,337435.0118637085,0,,False,False,False,False,False,False,False,False,True
RFIL,down,-0.24612736011135505,2026-07-10,10.65999984741211,4730916.171264648,0,,False,False,False,False,False,False,False,False,True
RGC,up,0.31855493132605517,2026-07-01,5.650000095367432,2481744.9204444885,-1,,False,False,False,False,False,False,False,False,False
RGNT,up,0.2946176228613837,2026-07-01,1.7799999713897705,355272.0060348511,1,D,False,False,False,False,False,False,False,False,False
RGNT,down,-0.26801154440614705,2026-07-14,1.7799999713897705,355272.0060348511,10,"4,424B3,6-K,EFFECT,F-1",False,True,False,False,True,False,False,False,False
RHI,up,0.29012337248421316,2026-07-10,40.130001068115234,81484918.51272583,0,,False,False,False,False,False,False,False,False,True
RGNX,down,-0.2910393922189062,2026-07-10,9.619999885559082,23771471.63667679,3,"4,SC TO-I/A",False,False,True,False,True,False,False,False,False
RIOT,up,0.2678002655288787,2026-07-16,18.239999771118164,378146631.97250366,1,4,False,False,False,False,True,False,False,False,False
RLMD,down,-0.2248061786269011,2026-07-13,5.139999866485596,10233678.07149887,0,,False,False,False,False,False,False,False,False,True
RMBS,down,-0.2024463440409382,2026-07-22,82.80999755859375,330693444.2504883,0,,False,False,False,False,False,False,False,False,True
ROP,up,0.21193317002789636,2026-07-22,408.07000732421875,328527938.6627197,0,,False,False,False,False,False,False,False,False,True
RPD,down,-0.22213115414058426,2026-07-17,9.390000343322754,27975628.02286148,1,4,False,False,False,False,True,False,False,False,False
RPT,down,-0.2550242707795253,2026-07-09,12.149999618530273,944054.9703598022,0,,False,False,False,False,False,False,False,False,True
RR,down,-0.22488034866151918,2026-07-06,1.350000023841858,11898900.0,-1,,False,False,False,False,False,False,False,False,False
RUBI,down,-0.24928370246427123,2026-07-17,2.1700000762939453,556320.0130462646,-1,,False,False,False,False,False,False,False,False,False
RXO,down,-0.22730375497717104,2026-07-21,22.290000915527344,41400015.58818817,-1,,False,False,False,False,False,False,False,False,False
RXT,up,0.22196803030458434,2026-07-10,3.7799999713897705,72703216.49107933,5,"424B5,8-K,S-3ASR,S-8",True,True,False,False,False,False,True,True,False
RXT,down,-0.33586627108989897,2026-07-09,3.7799999713897705,72703216.49107933,5,"424B5,8-K,S-3ASR,S-8",True,True,False,False,False,False,True,True,False
RZLT,up,0.21510299355538742,2026-07-16,4.699999809265137,8031462.720346451,0,,False,False,False,False,False,False,False,False,True
SAFT,up,0.4148614408279494,2026-07-24,103.0999984741211,8921775.035858154,8,"4,8-K,DEFA14A",True,False,False,False,True,False,True,True,False
SAP,up,0.2705970712465966,2026-07-23,185.99000549316406,450838302.37731934,0,,False,False,False,False,False,False,False,False,True
SATL,down,-0.22559656619332225,2026-07-09,3.309999942779541,22731911.246681213,1,4/A,False,False,False,False,False,False,False,False,False
SANM,down,-0.25032024188420354,2026-07-23,163.85000610351562,162202541.07666016,0,,False,False,False,False,False,False,False,False,True
SAR,down,-0.22582076068512913,2026-07-01,18.969999313354492,2983316.976547241,0,,False,False,False,False,False,False,False,False,True
SCLX,up,0.23048335572360612,2026-07-07,6.559999942779541,577163.0172252655,3,"4,8-K,SCHEDULE 13D/A",True,False,False,True,True,True,True,True,False
SCLX,down,-0.2375271142943467,2026-07-15,6.559999942779541,577163.0172252655,0,,False,False,False,False,False,False,False,False,True
SEDG,down,-0.20329161208945812,2026-07-17,39.040000915527344,111987745.23468018,-1,,False,False,False,False,False,False,False,False,False
SDOT,down,-0.4922500133514405,2026-07-08,14.270000457763672,9935100.0,2,8-K,True,False,False,False,False,True,True,False,False
SG,down,-0.22924411085406682,2026-07-09,6.360000133514404,37592695.89071274,0,,False,False,False,False,False,False,False,False,True
SHPH,up,0.40540533574329407,2026-07-14,2.7799999713897705,429351.99625492096,4,"3,4",False,False,False,False,True,False,False,False,False
SIMO,down,-0.2746644443911913,2026-07-23,209.67999267578125,226374481.5673828,0,,False,False,False,False,False,False,False,False,True
SILC,down,-0.21138213343239376,2026-07-22,34.91999816894531,6139012.957000732,1,6-K,False,False,False,False,False,False,False,False,False
SITM,down,-0.21756646345035935,2026-07-22,462.1600036621094,271935285.64453125,0,,False,False,False,False,False,False,False,False,True
SKIL,up,0.2818532985579725,2026-07-01,7.389999866485596,640528.0106544495,8,"4,8-K,S-8",True,False,False,False,True,False,False,False,False
