ticker,et,verdict,entry,gap,adv,max_up,max_dn,prior_mom,cik,revenue,concept,period,market_cap,as_of,rev_per_cap,cash,rnd,opcf,net_income,liabilities,equity,opex,burn_annual,runway_years,cash_per_cap,liab_per_cash,equity_per_cap,is_profitable,pre_revenue,log_cap,log_price,log_adv,up,dn,burn_rank,tercile,q,capq
GYRE,2026-05-14 21:25:34+00:00,POSITIVE,6.869999885559082,-0.018571444920131186,409009.9967956543,0.007278048263139603,-0.2081513613041711,-0.16864608829302496,0001124105,116588000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,726201200.1059446,2025-10-29,0.16054503900983794,37070000.0,13698000.0,1010000.0,9880000.0,23850000.0,106031000.0,105101000.0,13698000.0,2.7062344867863923,0.051046459293363745,0.6433773941192339,0.14600774549054898,True,False,8.86105696228406,0.836956729825044,5.61173392292209,False,False,0.08842105263157894,LOW,2026Q2,mid
PVLA,2026-05-15 11:30:16+00:00,POSITIVE,114.23999786376953,0.0,23983083.41178894,0.1378677164207962,-0.12464984357537046,0.33364455965231476,0001583648,,,,869621428.5737228,2025-11-06,,57982000.0,22841000.0,-25006000.0,-41715000.0,31576000.0,27983000.0,38602000.0,25006000.0,2.318723506358474,0.06667498993797452,0.5445828015591045,0.03217836989814669,False,True,8.939330232776332,2.057818186311011,7.379905017905435,False,False,0.16210526315789472,LOW,2026Q2,mid
TNXP,2026-05-15 13:25:40+00:00,MIXED,15.779999732971191,0.002541293674376277,4397439.047622681,0.006337159896193434,-0.36438530401149394,0.12108260782650082,0001430306,13107000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,149020232.0,2025-11-09,0.08795450003057304,207637000.0,44486000.0,-99844000.0,-124021000.0,32021000.0,245150000.0,138810000.0,99844000.0,2.0796141981491125,1.3933477167046686,0.15421625240202855,1.645078636033797,False,False,8.173245235187197,1.19810699152428,6.643199828467285,False,True,0.569327731092437,MID,2026Q2,small
ANVS,2026-05-15 20:00:58+00:00,SILENT,2.0899999141693115,0.014563093312173425,1737960.015207529,0.14354076701199348,-0.19138749922285803,-0.16935486817086998,0001477845,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,38777599.87583518,2025-11-06,0.0,19532338.0,25215607.0,-25619703.0,-28854197.0,4230375.0,16851250.0,29695258.0,25619703.0,0.7623951768683658,0.5037015715913831,0.216583135106509,0.4345614492376332,False,True,7.5885809250898175,0.3201462682757453,6.240039780527788,False,False,0.1740041928721174,LOW,2026Q2,small
HURA,2026-05-15 21:10:20+00:00,SILENT,2.259999990463257,-0.0216450015388836,1424471.9826221466,0.23893803722642382,-0.1637168169600428,1.0086956440613712,0001498382,0.0,Revenues,CY2025,126118252.56543064,2025-11-09,0.0,3619949.0,20532670.0,-27629150.0,-31000000.0,6420828.0,20932328.0,31795939.0,27629150.0,0.13101919530640646,0.02870281601881501,1.7737343813407316,0.1659738188105661,False,True,8.100777944739612,0.354108437314766,6.1536539116925475,False,False,0.18410041841004185,LOW,2026Q2,small
TRDA,2026-05-18 18:32:23+00:00,POSITIVE,5.860000133514404,-0.005093333387304666,4813693.057918549,0.31569963523585653,-0.039249149118286586,-0.47829939004544775,0001689375,25421000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,262075469.23150206,2025-10-29,0.09699877701084868,90394000.0,142269000.0,-128512000.0,-143750000.0,71245000.0,306133000.0,183319000.0,128512000.0,0.7033895667330677,0.3449159139734336,0.7881607186317676,1.1681100901877242,False,False,8.418426372049318,0.7678976259130682,6.682478394309982,False,False,0.6378947368421053,MID,2026Q2,mid
QNCX,2026-05-18 20:20:26+00:00,POSITIVE,20.799999237060547,0.04522611235088769,1235947.5098371506,0.23076929425347004,-0.14903839364559446,-0.273722631548062,0001662774,,,,17510698148.0,2025-11-03,,5809000.0,35382000.0,-41425000.0,-83980000.0,129237000.0,-35714000.0,58068000.0,41425000.0,0.14022933011466507,0.00033174005690135664,22.247719056636253,-0.002039553174759003,False,True,10.243303461661949,1.3180633190329345,6.092000026843294,False,False,0.2542016806722689,LOW,2026Q2,large
NTHI,2026-05-18 21:00:15+00:00,POSITIVE,5.260000228881836,-0.0149812586929019,423248.0044364929,0.0769961436023141,-0.2091255387081158,-0.4396641865463069,0001979414,39990.0,Revenues,CY2025,173964789.9782753,2025-11-16,0.00022987410271350854,58729.0,3638257.0,-20363948.0,-62146210.0,20331363.0,-17507729.0,58280435.0,20363948.0,0.002883969257827608,0.0003375913022821116,346.1894975225187,-0.10063949723496556,False,True,8.24046135710145,0.7209857630514798,5.626594919139478,False,False,0.1320754716981132,LOW,2026Q2,small
IBRX,2026-05-18 21:20:47+00:00,SILENT,7.960000038146973,-0.004999995231628418,86985807.47199059,0.08542717360766239,-0.16017589061020177,-0.18616479531122088,0001326110,113288000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2287516409.8172092,2025-10-29,0.0495244534700639,88334000.0,190144000.0,-304936000.0,-351500000.0,1001472000.0,-500469000.0,358927000.0,304936000.0,0.28968045753863103,0.03861567926721828,11.337333303144883,-0.21878269281573873,False,False,9.359364218221547,0.9009130698189529,7.939448399292109,False,False,0.9016736401673641,HIGH,2026Q2,large
DFTX,2026-05-19 11:30:21+00:00,POSITIVE,20.149999618530273,0.0064934644252812035,32195148.38695526,1.3330024422582136,-0.0009925785678566168,0.14727791303496218,0001813814,,,,945773154.7101974,2025-10-22,,257837000.0,117665000.0,-131560000.0,-183793000.0,107773000.0,332327000.0,166309000.0,131560000.0,1.959843417452113,0.27262034105737126,0.41798888445025345,0.351381299358017,False,True,8.975786982626449,1.3042750422552822,7.507790431089498,True,False,0.6576200417536534,MID,2026Q2,mid
RLAY,2026-05-19 12:45:19+00:00,SILENT,11.930000305175781,-0.011598955525116583,39633522.13850021,0.5875943042382468,-0.02598494649511507,0.3148147378621573,0001812364,15355000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1265499775.7078934,2025-10-30,0.012133546204234404,84018000.0,,-235455000.0,-276479000.0,54271000.0,567060000.0,318093000.0,235455000.0,0.3568325157673441,0.06639116151008571,0.6459449165654979,0.4480917427921303,False,False,9.102262072521667,1.076640454779827,7.598062668784988,True,False,0.8288100208768268,HIGH,2026Q2,large
LPCN,2026-05-19 13:00:16+00:00,POSITIVE,2.2200000286102295,0.009090900224102638,287405.49058914185,0.20225219637743375,-0.12612611161318632,-0.7667020173396796,0001535955,1976677.0,Revenues,CY2025,14414665.485120535,2025-11-02,0.13712957834785794,5205842.0,8583919.0,-9760721.0,-9630000.0,2528196.0,14477416.0,12348056.0,9760721.0,0.5333460509730787,0.36114899824582847,0.485645933933454,1.004353241144877,False,False,7.158804568357806,0.34635298004760473,5.458495060631156,False,False,0.03125,LOW,2026Q2,small
PVLA,2026-05-20 20:35:15+00:00,POSITIVE,114.20999908447266,-0.011168839095474836,24141389.682006836,0.357149122165372,-0.12441992118363099,-0.10186629457055296,0001583648,,,,869621428.5737228,2025-11-06,,57982000.0,22841000.0,-25006000.0,-41715000.0,31576000.0,27983000.0,38602000.0,25006000.0,2.318723506358474,0.06667498993797452,0.5445828015591045,0.03217836989814669,False,True,8.939330232776332,2.057704128052649,7.382762266335312,False,False,0.16108786610878661,LOW,2026Q2,mid
IMMX,2026-05-21 10:04:26+00:00,POSITIVE,8.710000038146973,0.004613605709462121,6490006.025123596,0.23880596034401047,-0.12169918922354594,0.021201449944453277,0001873835,,,,105821189.56986809,2025-10-30,,93928566.0,16258598.0,-23930304.0,-29400000.0,11044171.0,93796170.0,29956415.0,23930304.0,3.9250887076068905,0.8876158582396579,0.11758053455218298,0.8863647288530185,False,True,8.024572639266779,0.940018156909732,6.812245099986304,False,False,0.15513626834381553,LOW,2026Q2,small
PLX,2026-05-21 11:03:16+00:00,POSITIVE,2.0299999713897705,0.0,1413007.987779379,0.17241386600194475,-0.039408829967266135,-0.32558140271710057,0001006281,52744000.0,Revenues,CY2025,180194579.1396153,2025-10-30,0.2927058086421889,14680000.0,19569000.0,-11993000.0,-6604000.0,34116000.0,48230000.0,,11993000.0,1.2240473609605604,0.08146748958871783,2.3239782016348776,0.26765511054930935,False,False,8.255741721797518,0.30749603179239277,6.150144616936104,False,False,0.04602510460251046,LOW,2026Q2,small
CGTX,2026-05-21 11:34:37+00:00,POSITIVE,1.25,0.0,1039735.0364923477,0.40799999237060547,-0.25599999427795406,0.0775862379037251,0001455365,,,,131515233.40725803,2025-11-02,,36810000.0,37187000.0,-24588000.0,-23487000.0,14119000.0,34271000.0,47799000.0,24588000.0,1.4970717423133235,0.27989153078572976,0.38356424884542245,0.2605857824384066,False,True,8.11897606006186,0.09691001300805642,6.016922678865713,False,False,0.16075156576200417,LOW,2026Q2,small
FLGT,2026-05-21 21:04:12+00:00,POSITIVE,17.329999923706055,-0.002876826206839822,7953805.097579956,0.19157528617658692,-0.03289092310061148,-0.29806142972109806,0001674930,322671000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,726658697.5541458,2025-10-26,0.4440475302725688,50193000.0,53905000.0,-101638000.0,-60513000.0,106810000.0,1111989000.0,221971000.0,101638000.0,0.4938408862826896,0.06907369328812024,2.12798597413982,1.5302768737824706,False,False,8.861330476095166,1.23879856080197,6.9005749446984135,False,False,0.5908141962421712,MID,2026Q2,mid
OLMA,2026-05-21 21:05:15+00:00,POSITIVE,13.890000343322754,-0.012091043472286067,12192973.745155334,0.028797668008882615,-0.34773216733777457,-0.42353420371203365,0001750284,,,,545642902.4590406,2025-11-05,,48301000.0,157697000.0,-146716000.0,-162451000.0,54871000.0,478559000.0,178698000.0,146716000.0,0.32921426429291967,0.08852126506607638,1.13602202852943,0.8770553008997009,False,True,8.73690851041803,1.1427022564721854,7.086109638646195,False,True,0.725,HIGH,2026Q2,mid
BCYC,2026-05-21 21:05:25+00:00,MIXED,4.449999809265137,0.0,1680556.9540262222,0.06629215481756634,-0.11910106869391401,-0.21099292294167615,0001761612,72586000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,740872360.1757278,2023-07-30,0.09797369142342319,628110000.0,240283000.0,-249675000.0,-218960000.0,107620000.0,609977000.0,319651000.0,249675000.0,2.515710423550616,0.8477978579886801,0.17133941507060865,0.823322656895068,False,False,8.869743392802286,0.6483599923663023,6.225453235282244,False,False,0.8586278586278586,HIGH,2026Q2,mid
WHWK,2026-05-21 21:16:19+00:00,POSITIVE,4.449999809265137,0.034883630669011456,687855.9747695923,0.17078657560826738,-0.11011231283604961,0.32307698176457333,0001422142,7145000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,113108073.29451084,2025-11-02,0.0631696729675153,37568000.0,90963000.0,-97433000.0,-20596000.0,14519000.0,136311000.0,121545000.0,97433000.0,0.38557778165508605,0.3321425156114226,0.3864725298126065,1.2051394390307875,False,False,8.053493604590562,0.6483599923663023,5.837497513946637,False,False,0.549792531120332,MID,2026Q2,small
BDTX,2026-05-21 21:19:10+00:00,MIXED,3.009999990463257,-0.15211266735389428,2100363.0456089973,0.02126242241990095,-0.4684385286009225,0.4199999809265136,0001701541,70000000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,217492761.97916007,2025-10-30,0.3218497910597472,20990000.0,33558000.0,29614000.0,22367000000.0,30799000.0,112211000.0,57478000.0,33558000.0,0.6254842362476906,0.0965089587763442,1.4673177703668414,0.5159298129229327,True,False,8.337444808486906,0.47856649421784503,6.322294368580321,False,True,0.2277432712215321,LOW,2026Q2,small
DNLI,2026-05-21 22:17:45+00:00,MIXED,18.520000457763672,-0.04041444612075906,35161537.62168884,0.4230560956162497,-0.018358539102808713,-0.09897296132970868,0001714899,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2245820539.881998,2025-11-03,0.0,205326000.0,418778000.0,-412600000.0,-512540000.0,131093000.0,1013761000.0,555342000.0,412600000.0,0.4976393601551139,0.09142582693218597,0.6384627373055531,0.45139893504280887,False,True,9.351375049497628,1.2676409930804855,7.546067858609169,False,False,0.9380165289256198,HIGH,2026Q2,large
ASMB,2026-05-22 11:15:16+00:00,SILENT,28.329999923706055,-0.0003528662254055348,2868208.519935608,0.025414730508064975,-0.23049773047056443,-0.05026809625769768,0001426800,72303000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,231088507.75881767,2025-10-30,0.3128801198346962,58450000.0,64813000.0,-41093000.0,-6122000.0,50839000.0,206751000.0,84421000.0,41093000.0,1.4223833742973255,0.2529333914822067,0.8697861420017109,0.8946831757457268,False,False,8.363778348157465,1.452246573350863,6.4576107215304495,False,False,0.25773195876288657,LOW,2026Q2,mid
FENC,2026-05-22 20:05:17+00:00,POSITIVE,9.970000267028809,0.004028193416286019,1219869.0084457397,0.1344032213338373,-0.14593780187928362,0.16961137489735933,0001211583,44642000.0,Revenues,CY2025,222096950.5708475,2025-11-09,0.20100230951059136,36788000.0,250000.0,-12473000.0,-9741000000.0,35079000.0,35472000.0,50924000.0,12473000.0,2.949410727170689,0.16563937463096712,0.9535446341198217,0.15971403438375736,False,False,8.346542595651826,0.9986951699434647,6.086313197917786,False,False,0.051440329218107,LOW,2026Q2,small
EDIT,2026-05-26 10:09:56+00:00,POSITIVE,3.244999885559082,0.05357141751305261,3349246.8955755234,0.21417571530719326,-0.27580894067498984,0.4325580405054297,0001650664,40520000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,249978053.34736347,2025-11-05,0.1620942297030147,146645000.0,89953000.0,-165241000.0,-160060000.0,159246000.0,27288000.0,200530000.0,165241000.0,0.8874613443394799,0.5866314983908834,1.0859286030890927,0.10916158292536686,False,False,8.397901881757951,0.5112146858201908,6.524947163495019,False,False,0.7669491525423728,HIGH,2026Q2,mid
OLMA,2026-05-26 11:05:16+00:00,POSITIVE,13.579999923706055,0.0022140024021330973,14581635.719823837,0.031664234726919815,-0.33284238066886696,-0.4358867638424514,0001750284,,,,545642902.4590406,2025-11-05,,48301000.0,157697000.0,-146716000.0,-162451000.0,54871000.0,478559000.0,178698000.0,146716000.0,0.32921426429291967,0.08852126506607638,1.13602202852943,0.8770553008997009,False,True,8.73690851041803,1.1328997675045682,7.1638062444379,False,True,0.7230443974630021,HIGH,2026Q2,mid
CRBP,2026-05-26 12:56:06+00:00,POSITIVE,8.119999885559082,0.026548677901135243,2977910.048866272,0.16871920010683028,-0.12315271109528436,-0.05269467233008318,0001595097,,,,201475905.54499626,2025-10-30,,28492000.0,70095000.0,-64491000.0,-78537000.0,20692000.0,147503000.0,85310000.0,64491000.0,0.44179808035229723,0.14141641365466795,0.7262389442650569,0.7321123565669131,False,True,8.304223116409998,0.9095560231203552,6.473911575259335,False,False,0.39574468085106385,MID,2026Q2,small
TNXP,2026-05-27 11:05:55+00:00,POSITIVE,12.289999961853027,0.011522662363646186,5617073.973941803,0.10414969381156935,-0.1838893601217786,-0.12840746167395567,0001430306,13107000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,149020232.0,2025-11-09,0.08795450003057304,207637000.0,44486000.0,-99844000.0,-124021000.0,32021000.0,245150000.0,138810000.0,99844000.0,2.0796141981491125,1.3933477167046686,0.15421625240202855,1.645078636033797,False,False,8.173245235187197,1.089551881538446,6.749510143346177,False,False,0.5711206896551724,MID,2026Q2,small
TGTX,2026-05-27 20:34:57+00:00,POSITIVE,39.0,-0.0051020601797675535,63094611.83929443,0.4712051000350561,-0.0647436288686899,0.357340786082589,0001001316,616287000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5345444284.075939,2025-11-03,0.11529200703408637,79148000.0,160215000.0,-24772000.0,447200000.0,415233000.0,648020000.0,492963000.0,24772000.0,3.195058937510092,0.014806627062933128,5.246285439935311,0.12122846400821152,True,False,9.727983807225597,1.591064607026499,7.799992272899015,False,False,0.16519823788546256,LOW,2026Q2,large
IMUX,2026-05-28 11:01:07+00:00,POSITIVE,15.100000381469727,0.008684042225920452,3155247.4964618683,0.049006606120770124,-0.23509934444050207,0.27948722316851526,0001280776,,,,787231710.0816107,2025-10-29,,15483000.0,81983000.0,-85806000.0,-97172000.0,30725000.0,-6673000.0,103228000.0,85806000.0,0.1804419271379624,0.019667652867279582,1.984434541109604,-0.00847653862838963,False,True,8.89610257937158,1.1789769582647056,6.499033430816912,False,False,0.5167785234899329,MID,2026Q2,mid
IONS,2026-05-28 16:41:22+00:00,POSITIVE,77.54000091552734,0.002715622391054051,126428062.66403198,0.11774564283748523,-0.07118911796860139,-0.026683388277139564,0000874015,943711000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,11396472873.5,2025-10-22,0.08280728699792662,372260000.0,915619000.0,-268583000.0,-381387000.0,3034747000.0,489089000.0,1325395000.0,268583000.0,1.38601475149209,0.032664492262830636,8.152224251866974,0.042915821888829246,False,False,10.056770461108945,1.8895258017989764,8.101843483024206,False,False,0.8786516853932584,HIGH,2026Q2,large
MNPR,2026-05-29 20:56:34+00:00,SILENT,64.63999938964844,-0.00615008487466695,10633213.632202148,0.5638922848455248,-0.10736384115468245,0.16559143019360278,0001645469,0.0,Revenues,CY2025,519233060.4233093,2025-10-29,0.0,61833552.0,9904225.0,-12201291.0,-13717000.0,2890156.0,137827553.0,16704415.0,12201291.0,5.067787662797322,0.11908631540062116,0.04674090209147293,0.2654444863114742,False,True,8.715362336916938,1.8105013436657822,7.026664539387673,True,False,0.04943820224719101,LOW,2026Q2,mid
SMMT,2026-06-01 10:57:20+00:00,SILENT,15.529999732971191,-0.011457689671464322,70479869.86398697,0.03348354881071658,-0.19188664478271666,0.03970882826622568,0001599298,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,13534665853.76767,2025-11-03,0.0,225266000.0,,-322930000.0,-1079586000.0,92322000.0,658860000.0,1094424000.0,322930000.0,0.6975691326293624,0.016643632168967977,0.40983548338408815,0.04867944337292907,False,True,10.131447538299641,1.1911714482611317,7.848065093511192,False,False,0.9170506912442397,HIGH,2026Q2,large
JBIO,2026-06-01 11:55:09+00:00,MIXED,19.010000228881836,0.022592795742149452,11094858.177566528,0.23566541232492355,-0.2488164355055803,0.3231316654961247,0001798749,,,,292009227.2769451,2025-11-06,,88438000.0,93121000.0,-94689000.0,-127410000.0,17263000.0,332518000.0,113542000.0,94689000.0,0.9339838840836845,0.30286029254864716,0.19519889640199914,1.1387242899849732,False,True,8.465396575051654,1.2789821220943816,7.045121755140003,False,False,0.5471264367816092,MID,2026Q2,mid
VYGR,2026-06-01 12:00:26+00:00,POSITIVE,3.819999933242798,0.007915559813120199,1888975.9963989258,0.02356024978028981,-0.1465968462214493,-0.028205161749884744,0001640266,40374000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,250719002.0620165,2025-10-30,0.161032868143011,65300000.0,134674000.0,-132467000.0,-119721000.0,56200000.0,196081000.0,172218000.0,132467000.0,0.4929529618697487,0.2604509409456238,0.8606431852986217,0.782074746578237,False,False,8.399187250503655,0.5820633553221054,6.276226439288839,False,False,0.694954128440367,HIGH,2026Q2,mid
NXTC,2026-06-01 12:10:58+00:00,POSITIVE,3.6500000953674316,0.07988164845703682,270125.0,0.0027397233430073165,-0.5753424899129347,-0.7271993526406579,0001661059,,,,33718987.02085495,2025-11-02,,25982000.0,44923000.0,-49613000.0,-55844000.0,15240000.0,34943000.0,57616000.0,49613000.0,0.5236933868139398,0.7705450933010034,0.5865599261026865,1.0363004077906612,False,True,7.527874519159671,0.5622928758037483,5.431564779891298,False,True,0.32339449541284404,LOW,2026Q2,small
EWTX,2026-06-01 12:51:21+00:00,POSITIVE,40.0,-0.00645798143002263,36886510.59799194,0.21000003814697266,-0.22899999618530276,0.4471602718609442,0001710072,,,,1720295403.6027603,2025-10-29,,61148000.0,151389000.0,-143816000.0,-167795.0,30346000.0,522257000.0,191406000.0,143816000.0,0.425182177226456,0.035545058059179645,0.4962713416628508,0.3035856509912505,False,True,9.235603028965121,1.6020599913279623,7.566867573640643,False,False,0.7425287356321839,HIGH,2026Q2,large
IDYA,2026-06-01 20:05:32+00:00,POSITIVE,28.579999923706055,-0.012439550922879294,22187453.238010406,0.41987410564669303,-0.061931436756076486,-0.1280505654866544,0001676725,218710000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2769540511.033413,2025-10-30,0.07896977824613644,112825000.0,314704000.0,-71098000.0,-113698000.0,86390000.0,1022934000.0,378023000.0,71098000.0,1.5868941461081887,0.0407378045385229,0.7656990915134058,0.36935152092009205,False,False,9.442407722105772,1.4560622232956077,7.346107455086699,False,False,0.4574712643678161,MID,2026Q2,large
IMRX,2026-06-01 20:51:53+00:00,MIXED,4.539999961853027,0.010011140698471532,4394268.031811714,0.2555065764667206,-0.1497797516455609,-0.15666042215745113,0001790340,,,,528877109.1286621,2021-12-02,,128645025.0,42048461.0,-45344595.0,-56024898.0,13501042.0,218483968.0,59375969.0,45344595.0,2.837053126177442,0.24324180944784282,0.1049480304426852,0.4131091405335308,False,True,8.723354770281896,0.6570558492079807,6.642886543523643,False,False,0.27522935779816515,LOW,2026Q2,mid
FLGT,2026-06-01 23:07:35+00:00,POSITIVE,18.079999923706055,-0.0005528042453004645,8355107.752418518,0.1941371816202062,-0.025442427345893748,0.23650034252096086,0001674930,322671000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,726658697.5541458,2025-10-26,0.4440475302725688,50193000.0,53905000.0,-101638000.0,-60513000.0,106810000.0,1111989000.0,221971000.0,101638000.0,0.4938408862826896,0.06907369328812024,2.12798597413982,1.5302768737824706,False,False,8.861330476095166,1.2571984243067096,6.921952055184409,False,False,0.6083916083916084,MID,2026Q2,mid
GYRE,2026-06-02 10:09:32+00:00,POSITIVE,5.559999942779541,0.0,577957.0087909698,0.34352515594762156,-0.010791356726084111,-0.31862744525137965,0001124105,116588000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,726201200.1059446,2025-10-29,0.16054503900983794,37070000.0,13698000.0,1010000.0,9880000.0,23850000.0,106031000.0,105101000.0,13698000.0,2.7062344867863923,0.051046459293363745,0.6433773941192339,0.14600774549054898,True,False,8.86105696228406,0.7450747871125377,5.761895534719407,False,False,0.09069767441860466,LOW,2026Q2,mid
VERA,2026-06-02 11:05:16+00:00,SILENT,31.260000228881836,0.0,35838906.75640106,0.43538063350454936,-0.021433143678448063,-0.19784451501955025,0001831828,,,,1912156944.9676895,2025-10-28,,354725000.0,215256000.0,-241104000.0,-299615000.0,130212000.0,604521000.0,315473000.0,241104000.0,1.4712530692149446,0.1855104001444787,0.3670787229544013,0.3161461205320753,False,True,9.281523535187016,1.4949889768630182,7.554354753308617,False,False,0.8654292343387471,HIGH,2026Q2,large
RZLT,2026-06-02 11:05:59+00:00,POSITIVE,4.369999885559082,0.09249997138977051,3920409.6016168594,0.24027464948103305,-0.15217390829930189,0.22699386862009985,0001509261,,,,163460458.06977654,2025-12-14,,11944000.0,61527000.0,-69100000.0,-74400000.0,10631000.0,127998000.0,79894000.0,69100000.0,0.1728509406657019,0.07306965942124946,0.8900703281982585,0.7830517637810691,False,True,8.213412711619963,0.6404814255971816,6.593331444170678,False,False,0.4351851851851852,MID,2026Q2,small
CELC,2026-06-02 12:10:25+00:00,POSITIVE,86.6500015258789,-0.052176730897012136,121179600.27160645,0.3526831739231613,-0.04727063588294811,-0.19418245369673592,0001603454,,,,3164608218.118744,2025-11-05,,165703000.0,144995000.0,-153280000.0,-177042000.0,366003000.0,100555000.0,172192000.0,153280000.0,1.0810477557411273,0.0523612999079251,2.2087892192657947,0.031774865344872505,False,True,9.500319951560009,1.9377685746977233,8.083429515579871,False,False,0.7708333333333334,HIGH,2026Q2,large
INMB,2026-06-02 20:00:20+00:00,POSITIVE,1.4199999570846558,0.0,395434.4906389713,0.38732400573782866,-0.15492951834492508,0.08396948023655493,0001711754,50000.0,Revenues,CY2025,47055906.152926445,2025-11-05,0.0010625658729747033,24751000.0,20659000.0,-22582000.0,-46000000.0,8827000.0,23524000.0,47433000.0,22582000.0,1.096049951288637,0.5259913584399376,0.35663205527049413,0.4999159919171384,False,True,7.672614141018255,0.15228833125777658,5.597074546719964,False,False,0.1527777777777778,LOW,2026Q2,small
CABA,2026-06-03 11:02:06+00:00,POSITIVE,3.5199999809265137,-0.01675976091011433,12254752.442789078,0.025568157573007122,-0.2230113892284924,0.07831325171422598,0001759138,,,,225919128.1268413,2025-10-30,,82982000.0,142674000.0,-131080000.0,-167860000.0,53032000.0,112051000.0,172241000.0,131080000.0,0.6330637778455904,0.3673084288525145,0.6390783543419055,0.4959783659269854,False,True,8.35395300333403,0.5465426611248612,7.088304542530849,False,False,0.675990675990676,HIGH,2026Q2,small
DYN,2026-06-03 11:35:14+00:00,SILENT,18.149999618530273,0.008893821536839486,26876940.459251404,0.35537195033074886,-0.08760331603338312,-0.09049549309347926,0001818794,,,,2345929040.038414,2025-10-23,,893369000.0,398333000.0,-403207000.0,-446.2,214829000.0,972129000.0,468184000.0,403207000.0,2.2156584583104957,0.3808167189854009,0.24047062300124586,0.41438977198734095,False,True,9.370314871383162,1.2588766202442967,7.429379829214743,False,False,0.9418604651162791,HIGH,2026Q2,large
CRDF,2026-06-03 12:30:20+00:00,POSITIVE,1.399999976158142,0.0,1826780.0042927265,0.17142858115994208,-0.1714285811599422,-0.3069306983280248,0001213037,593000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,143695850.34995985,2025-10-22,0.0041267719182968435,17470000.0,,-37923000.0,-45851.0,16496000.0,45388000.0,49553000.0,37923000.0,0.4606703056192812,0.12157623172452928,0.9442472810532341,0.31586159161493615,False,True,8.157444226755413,0.14612802828224702,6.2616862492274645,False,False,0.24355971896955503,LOW,2026Q2,small
ADCT,2026-06-03 20:17:06+00:00,POSITIVE,1.3700000047683716,-0.5551947926284689,2984459.993696213,0.14598543575737444,-0.4306569571715829,-0.35833337472544613,0001771910,81357000.0,Revenues,CY2025,520872211.72453403,2025-10-30,0.15619378067921594,261338000.0,104005000.0,-141174000.0,-142600000.0,508984000.0,-185834000.0,202856000.0,141174000.0,1.8511765622565062,0.501731507493454,1.947608078427171,-0.35677464801727465,False,False,8.71673118865441,0.13672056866799615,6.474865761604833,False,True,0.7270588235294118,HIGH,2026Q2,mid
CGTX,2026-06-04 12:00:53+00:00,POSITIVE,1.3300000429153442,-0.022058802260453536,1028674.024271965,0.3233082208067888,-0.30075189688414716,0.19298248365865445,0001455365,,,,131515233.40725803,2025-11-02,,36810000.0,37187000.0,-24588000.0,-23487000.0,14119000.0,34271000.0,47799000.0,24588000.0,1.4970717423133235,0.27989153078572976,0.38356424884542245,0.2605857824384066,False,True,8.11897606006186,0.1238516549805421,6.012277773315912,False,True,0.16312056737588654,LOW,2026Q2,small
ANTX,2026-06-04 20:15:49+00:00,POSITIVE,4.190000057220459,0.004796158407816664,831452.0018577576,0.3150358361897092,-0.11694510807758718,-0.1807465714566222,0001880438,,,,33611183.471205235,2025-11-02,,19941000.0,24769000.0,-29834000.0,-35174000.0,8890000.0,53060000.0,38109000.0,29834000.0,0.6683984715425354,0.5932846731530145,0.44581515470638383,1.5786412295019783,False,True,7.526483804524376,0.6222140288972092,5.919837183284959,False,False,0.2127659574468085,LOW,2026Q2,small
CLYM,2026-06-05 11:12:49+00:00,POSITIVE,11.050000190734863,0.04739336407207895,7519852.775716782,0.3045248609081137,-0.0615384880939589,0.45316802453596394,0001768446,,,,140949322.83000946,2025-10-29,,35685000.0,46713000.0,-54356000.0,-59851000.0,7269000.0,160475000.0,67883000.0,54356000.0,0.6565052616086541,0.25317610105184785,0.20369903320722993,1.1385297692670668,False,True,8.149062993709595,1.0433622855175184,6.876209338022534,False,False,0.35697399527186763,MID,2026Q2,small
